title_norm,label_1,level_2,job_code
رئیس اداره سیاسی امنیتی و اجتماعی,,11,1112
عضو هیات مدیره و معاون مدیر عامل,,11,1120
رئیس حوزه مستقل,,11,1112
معاون مدیر کل دفتر امور سیاسی و انتخابات,,11,1112
معاون دیوان محاسبات,,11,1112
معاون امور عمرانی,,11,1112
فرماندار قائنات,,11,1112
عضو هیئت مدیره شرکت سایپا خمین,,11,1120
عضو هیئت مدیره مرکز تحقیقات ونوآوری صنایع خودرو,,11,1120
مسئول نمایندگی ورزش و جوانان بخش بن رود ورزنه,,11,1112
مسئول نمایندگی بخش,,11,1112
عضو هییت مدیره مرکز تحقیقات ونوآوری صنایع خودرو,,11,1120
مشاور رئیس جمهور,,11,1112
مشاور مدیرعامل مدیر امور عالی,,11,1120
مشاور رییس جمهور,,11,1112
عضو هییت مدیره شرکت قالبهای بزرگ صنعتی,,11,1120
بخشدار مرکزی تهران,,11,1112
رئیس دادگستری شهرستان,,11,1112
رئیس اداره فرهنگ و ارشاد اسلامی سرخس ارشد,,11,1112
رئیس شعبه اول دادگاه عمومی حقوقی و رئیس کل دادگاههای عمومی و ا,,11,1112
معاون وزیر مامور به نهاد رهبری,,11,1112
معاون دفتر امور شهری و شوراها,,11,1112
معاون صنایع دستی وزیر میراث فرهنگی گردشگری و صنایع دستی,,11,1112
عضو شورای اسلامی,,11,1111
معاون استان,,11,1112
رئیس اداره شهرستان انزلی,,11,1112
مدیر کل استان کرمان,,11,1112
فرماندار گالیکش,,11,1112
مدیرکل دفتر امور شوراهای اسلامی شهر و روستا,,11,1112
معاون شهرسازی,,11,1112
رئیس موسسه خیریه,,11,1114
مدیرحوزه ریاست سازمان,,11,1112
عضو هییت مدیریت شرکت سایپا,,11,1120
نماینده وزیرومسئول هماهنگی هیاتهای رسیدگی به تخلفات اداری,,11,1112
معاون مدیرکل توسعه مدیریت و منابع,,11,1112
مدیر کل بازرسی,,11,1112
مدیرعامل و رئیس هیات مدیره,,11,1120
رییس دادگاه عالی,,11,1112
رییس سازمان نهضت سوادآموزی,,11,1112
عضو هیات مدیره شرکت خودروسازی,,11,1120
مدیر کل حوزه ریاست,,11,1112
دبیرکل شورایعالی اموزش وپرورش,,11,1112
رئیس اداره اموراجتماعی وانتخابات رحیمی غربی,,11,1112
رئیس اداره هماهنگی امور ایثارگران,,11,1112
معاون رئیس دفتر معاون اول رئیس جمهور,,11,1112
معاون دفتر امور اجتماعی و فرهنگی,,11,1112
مدیرکل دفتر امور روستایی و شوراها,,11,1112
مدیرکل دفتر فنی و نظارت بر استاندارد و مقاوم سازی,,11,1112
معاونت بازرسی,,11,1112
معاون توسعه و مدیریت منابع وزیر فرهنگ و ارشاد اسلامی,,11,1112
معاون امور زیربنایی و ترافیک,,11,1112
ناظرگمرکات استان هرمزگان و مدیرکل گمرک شهید رجایی,,11,1112
رئیس رگولاتوری بین المللی,,11,1112
معاون منابع طبیعی فریدن,,11,1112
معاون اجرائی مدیر عامل,,11,1120
معاون معدنی,,11,1112
بخشدار سرداران,,11,1112
عضو هیئت مدیره شرکتهای درجه سه,,11,1120
مدیر عامل صندوق,,11,1120
مدیر کل امور سیاسی و انتخابات,,11,1112
اداره کل ساخت وتوسعه شبکه راه ها منطقه,,11,1112
معاون اداره ورزش وجوانان شهرستان فلاورجان,,11,1112
مدیر کل دفتر برنامه ریزی منابع اعتباری وفن اوری اطلاعات,,11,1112
مدیرعامل و عضو هیئت مدیره,,11,1120
معاون اداره ثبت احوال استان یا شهرستان,,11,1112
معاون شهرسازی و معماری منطقه,,11,1112
معاون برنامه ریزی وهماهنگی امور عمرانی,,11,1112
معاون مدیر کل امور شاهد و ایثارگران,,11,1112
همطراز معاون اداره,,11,1112
معاون مدیرکل دفتر امورشهری وشوراها,,11,1112
مدیرکل برنامه ریزی راهبردی کسب و کار,,11,1120
مدیریت هماهنگی و نظارت بر خدمات شهری,,11,1112
معاون مدیر کل توسعه تعاون,,11,1112
مدیر کل دفتر مدیریت عملکرد بازرسی و امور حقوقی,,11,1112
مدیرکل دفتر استاندار,,11,1112
حوزه مدیر عامل عضو هیئت مدیره,,11,1120
عضو شورای عالی مالیاتی رییس شعبه ششم,,11,1112
عضو هیئت مدیره شرکتهای درجه پنج,,11,1120
قایم مقام مدیر عامل,,11,1120
رییس هیات عالی انتظامی مالیاتی,,11,1112
سرپرست بنیاد,,11,1114
مدیر سازمان تعاون روستایی استان همدان,,11,1112
قائم مقام مدیر عامل,,11,1120
معاونت مالی اداری و عضو هییت مدیره,,11,1120
رئیس اداره صنعت معدن و تجارت شهرستان محلات,,11,1112
مدیرکل دفترامور سیاسی انتخابات و تقسیمات کشوری,,11,1112
رئیس اداره برنامه ریزی مسکن و بازآفرینی,,11,1112
معاون ارتباطات و نظارت مردمی,,11,1112
مدیر عامل و عضو هیات مدیره,,11,1120
معاون مدیر کل مدیریت و بهره برداری,,11,1112
معاون مدیرکل دفتر امور شرکت های دولتی,,11,1112
کارشناس انتظامی و امنیتی فرمانده,,11,1112
معاون سیاسی و اجتماعی فرمانداری لاهیجان,,11,1112
معاون رئیس سازمان برنامه ریزی واموراقتص,,11,1112
ذیحساب و مدیرکل امور مالی وزارت میراث فر,,11,1112
مدیر کل دارایی های ارزی بانک مرکزی,,11,1112
مدیر توسعه اجتماعی و اقتصادی,,11,1120
معاون ذیحساب و مدیر کل امور مالی وزارت نیرو,,11,1112
مدیر جهادکشاورزی شهرستان فلاورجان,,11,1112
معاون امور مطبوعاتی و اطلاع رسانی وزیر فرهنگ و ارشاد اسلامی,,11,1112
مسئول حوزه نمایندگی ولی فقیه,,11,1114
مدیر دفتر سیاستگذاری و برنامه ریزی توسعه کارآفرینی و اشتغال وزرات کار,,11,1112
بخشدار گل تپه,,11,1112
رئیس اداره اشتغال,,11,1112
معاون اداره حفظ کاربری ویکپارچگی اراضی کشاورزی,,11,1112
مدیرکل دفتر برنامه بودجه تحول اداری و بهره وری,,11,1112
معاون اجرایی مدیر عامل,,11,1120
ذیحساب و مدیرکل امور مالی وزارت نیرو,,11,1112
معاون هماهنگی امور عمرانی همطراز,,11,1112
معاون اداره محیط زیست شهرستان ایلام,,11,1112
مدیرعامل و عضو هیئت مدیره لیزینگ رایان سایپا,,11,1120
معاون محیط زیست انسانی,,11,1112
رئیس اداره تعاون کار و رفاه اجتماعی مرند,,11,1112
بخشدار مرکزی اردستان,,11,1112
معاون دانشگاه فرهنگیان,,11,1112
عضو هیات مدیره و مدیریت عامل,,11,1120
رئیس هیات مدیره ومدیرعامل,,11,1120
مدیرکل دفتر امور سیاسی و انتخابات,,11,1112
رئیس شورای اسلامی شهر یا روستا,,11,1111
معاون مدیر کل امور مجلس و استانها,,11,1112
مدیر کل دفتر امور اتباع و مهاجرین خارجی,,11,1112
مدیر کل حج و زیارت,,11,1112
معاون مدیر کل بحران,,11,1112
فرماندار همدان,,11,1112
معاون رئیس امور هماهنگی و نظارت همکاریهای منطقه ای,,11,1112
مدیرکل حفظ کاربری اراضی کشاورزی,,11,1112
رئیس اداره منابع طبیعی و ابخیزداری شهرستان استانه اشرفیه,,11,1112
معاون اداره کل پیگیری و اطلاعات مدیریتی دفتر معاون اول رییس جمهو,,11,1112
معاون سازمان ساماندهی مشاغل شهری و فرآورده های کشاورزی,,11,1112
معاون آموزشی وزیر اطلاعات,,11,1112
رئیس سازمان بازرسی کل کشور,,11,1112
ذیحساب و مدیرکل امور مالی وزارت آموزش و,,11,1112
مدیرکل دفتر سیاسی انتخابات و تقسیمات کشوری,,11,1112
مسئول امورسیاسی وانتظامی ابادئی,,11,1112
رئیس هیات مدیره,,11,1120
رییس شورای شهر,,11,1111
مدیرعامل شرکت تعاون روستایی,,11,1120
مدیرعامل و عضو هیئت مدیره شرکت بزرگ قالبهای صنعتی,,11,1120
مدیرکل اداره کل پدافند غیرعامل,,11,1112
مدیر کل امور اجتماعی و فرهنگی,,11,1112
معاون اداره کل امور اجتماعی,,11,1112
معاون امورفرهنگی ورزشی و جوانان,,11,1112
مامور مدیر عامل و عضو هیئت مدیره,,11,1120
رییس اداره امور سینمایی,,11,1112
معاون هماهنگی امور استانها,,11,1112
همتراز معاون مدیرکل,,11,1112
معاون اداره کل دانشجویی,,11,1112
رئیس گروه هماهنگی امور اقتصادی,,11,1112
قائم مقام مدیرعامل در امور تامین و منابع انسانی,,11,1120
معاون سازمان ومدیر,,11,1112
رئیس دانشگاه سرپرست,,11,1112
مدیرعامل شرکت دولتی,,11,1112
رئیس گمرک ساری,,11,1112
مدیراستان خراسان جنوبی,,11,1112
رییس هیات مدیره,,11,1120
مشاور و بازرس ویژه مدیرعامل و مدیرنظارت و راهبری شرکت ها,,11,1120
معاون سیاسی واجتماعی خوی,,11,1112
رئیس اداره ورزش و جوانان شهرستان شهرکرد,,11,1112
رئیس اداره دولتی استان و شهرستان,,11,1112
فرماندار چادگان,,11,1112
معاون سازمان استان,,11,1112
مدیر کل دفتر امور امنیتی انتظامی اتباع و مهاجرین خارجی,,11,1112
رئیس گمرک سیری,,11,1112
معاون مدیر کل حراست,,11,1112
مدیر کل دفتر مرکزی حراست,,11,1112
معاونت حقوقی و امورمجلس وزارت دفاع و پشتیبانی نیروهای مسلح,,11,1112
ریاست هلال احمر,,11,1114
معاون حوزه وزارتی,,11,1112
عضو هییت مدیره شرکت مهندسین مشاوروسایط نقلیه خودرو ایران,,11,1120
معاون سازمان شهرستان,,11,1112
رئیس اداره تبلیغات اسلامی دستجرد,,11,1112
مدیر کل هواشنا سی استان,,11,1112
مدیرکل دفتر توسعه اموزش وترویج تعاونی ها وتشکلها,,11,1112
مدیرکل دفتر منابع انسانی وتحول اداری,,11,1112
معاون اداره کل معاون اداره خارجه,,11,1112
معاون عمرانی وشهرسازی,,11,1112
معاون مدیرکل حوزه ریاست روابط عمومی وهماهنگی امور استان ها,,11,1112
مدیرعامل موسسه آموزشی,,11,1120
رئیس اداره نظارت بر تشکل های کارگری و کارفرمایی,,11,1112
معاون فرهنگی استان,,11,1112
رئیس اداره کل مدیریت اموال و دارایی های دولت وزارت اقتصاد,,11,1112
معاون آموزش پرورش,,11,1112
بخشدار سریش اباد,,11,1112
بخشدار مرکزی ازنا,,11,1112
بخشدار مرکزی مهدیشهر,,11,1112
معاون منابع انسانی قوه قضائیه,,11,1112
عضو هیئت مدیره شرکت سایپا آذین,,11,1120
مشاور و مدیر حوزه مدیریت عامل,,11,1120
رییس گروه امور انتخابات و تقسیمات کشوری,,11,1112
معاون فرهنگی وزیر اطلاعات,,11,1112
معاون وزیر رئیس هیئت مدیره و مدیرعامل,,11,1120
مدیرعامل سازمان دولتی,,11,1112
معاون سیاسی,,11,1112
معاون توسعه مدیرتی و منابع انسانی وزیر جهاد کشاورزی,,11,1112
معاون حقوقی مجلس و اموربین الملل,,11,1112
قایم مقام وزیر,,11,1112
مسوول نمایندگی ورزش وجوانان شهرستان جغتای,,11,1112
معاون نمایندگی استان خراسان شمالی,,11,1112
بخشدارمرحمت اباد,,11,1112
معاون سیاسی وزیر اطلاعات,,11,1112
رئیس اداره سیاسی و اجتماعی,,11,1112
ناظرگمرکات استان خراسان رضوی و مدیرکل گمرک مشهد,,11,1112
مسئول امور اتباع و مهاجرین خارجی,,11,1112
معاون برنامه ریزی و اداری مالی فرمانداری و مسئول کمیته پشتیبانی,,11,1112
مدیرکل دفتر نوسازی اداری بودجه و تجاری سازی,,11,1112
رییس اداره خوی,,11,1112
معاون مدیر کل در امور بازرسی,,11,1112
معاون حقوقی و امور مجلس,,11,1112
معاون فرهنگی و اجتماعی,,11,1112
رییس نمایندگی حفاظت محیط زیست شهرستان دهاقان فرمانده یگان,,11,1112
ناظر گمرکات استان و مدیرکل گمرک کرمانشاه,,11,1112
مدیرکل دفتر هیات رئیسه,,11,1112
مدیر کل نظارت سنجش وارزشیابی,,11,1112
رییس اداره خدمات شهری,,11,1112
رئیس منطقه الف,,11,1112
مدیر کل دفتر امایش وگسترش اموزش های فنی وحرفه ای,,11,1112
معاون اداره امور سیاسی امنیتی و اجتماعی,,11,1112
مدیرکل دفترمدیریت عملکردوپاسخگویی به شکایات,,11,1112
اعضای هیئت نظارت,,11,1112
بخشدار میمند,,11,1112
معاون اداره شهرستان کاشان,,11,1112
رئیس انجمن,,11,1114
معاون امور هماهنگی استانها,,11,1112
رییس کل پلیس فتا,,11,1112
معاون اداره کل توسعه تعاون,,11,1112
معاون میراث فرهنگی,,11,1112
قایم مقام مدیرعامل در امور سرمایه گذاری و شرکتهای گروه خودروسازی,,11,1120
رئیس گروه اتباع و مهاجرین خارجی,,11,1112
معاون مدیرکل امور مجلس و لوایح,,11,1112
بخشدارمرکزی شفت,,11,1112
همطراز معاون حوزه,,11,1112
معاون مدیرعامل شرکتها,,11,1120
معاون مدیر کل وصول درآمدها,,11,1112
مدیر منطقه چهار,,11,1112
بخشدار مرکزی زاوره,,11,1112
فرماندار فریمان,,11,1112
رییس اتحادیه کارگری,,11,1114
مدیر عامل و عضو هیات مدیره شرکتهای درجه چهار,,11,1120
فرماندار درگز,,11,1112
معاون اداره منابع طبیعی و ابخیزداری شهرستان بندرانزلی,,11,1112
عضو هییت مدیره شرکتهای تابعه,,11,1120
رئیس اداره هماهنگی معاونت ها سازمان ها و شرکت های تابعه,,11,1112
معاون فنی و خدمات شهری,,11,1112
مدیر استان خوزستان,,11,1112
رئیس اداره ارشاد و معاضدت قضائی،کارشناسان،رابطان و استعلامات,,11,1112
معاون برنامه ریزی و هماهنگی امور عمرانی فرماندار,,11,1112
معاون فرماندار دامغان,,11,1112
مدیر کل بحران,,11,1112
معاون توسعه,,11,1112
معاون مشارکتهای مردمی و موسسات غیردولتی,,11,1112
مدیرکل دفتر امور اجتماعی و فرهنگی,,11,1112
معاون درآمدهای مالیاتی شهرستانها,,11,1112
معاون عمران و توسعه مسکن,,11,1112
رئیس اداره امور بانوان,,11,1112
مدیرعامل مؤسسه اقتصادی,,11,1120
مدیر کل دفتر فنی امور عمرانی حمل و نقل و ترافیک,,11,1112
بخشداری,,11,1112
معاون حفاظت واموراراضی معاون مدیرکل,,11,1112
بخشدار مرکزی ایذه,,11,1112
رییس اداره شهرستان قاینات,,11,1112
معاون اداره کل معاون دعاوی,,11,1112
رییس اداره حفاظت محیط زیست شهرستان شاهین شهر فرمانده یگان,,11,1112
مدیر دفتر بازرسی ورسیدگی به شکایات,,11,1112
رئیس اداره شهرسازی ومعماری,,11,1112
رئیس اداره ورزش وجوانان,,11,1112
مدیرکل دفتر امور امنیتی انتظامی,,11,1112
سرپرست نظارت عمومی,,11,1112
رئیس اداره توسعه مدیریت و منابع,,11,1112
مدیر بازرسی و نظارت,,11,1112
رئیس اداره خدمات شهری و فضای سبز,,11,1112
رئیس اداره راه و شهرسازی لنجان زرین شهر,,11,1112
مدیر کل دفتر امور امنیتی انتظامی,,11,1112
مدیر مجتمع,,11,1120
مدیرعامل و عضو هییت مدیره شرکت,,11,1120
ذیحساب و مدیرکل امور مالی وزارت راه و شه,,11,1112
مشاورمدیرعامل ومدیرامور,,11,1120
ناظر گمرکات استان و مدیر کل گمرک اردبیل,,11,1112
عضو شورای عالی مالیاتی رییس شعبه اول,,11,1112
قایم مقام مدیرعامل درحوزه خدمات پس از فروش گروه خودرو سازی,,11,1120
رییس شعبه بدوی,,11,1112
عضو هیئت مدیره شرکت امداد خودرو سایپا,,11,1120
مدیرعامل و عضو هیئت مدیره مرکز تحقیقات و نوآوری,,11,1120
رییس هییت مدیره,,11,1120
معاون مدیرکل,,11,1112
دفترمهندسی ونظارت ناوگانمدیرکل,,11,1112
مدیر توسعه استانی,,11,1112
مدیرکل اداره کل دولتی,,11,1112
معاون اداره کل برنامه ریزی و کنترل برنامه ها,,11,1112
معاون برنامه ریزی و هماهنگی امور عمرانی سید محمود موسوی,,11,1112
معاونت فناوری های مالیاتی سازمان امور مالیاتی,,11,1112
مدیر کل حوزه معاونت امور مجلس رئیس جمهور,,11,1112
معاون مسکن شهرسازی ومعماری,,11,1112
معاون حقوقی و املاک,,11,1112
معاون برنامه ریزی و توسعه فرماندار,,11,1112
معاون رئیس زندان,,11,1112
مدیر کل دفتر طرح و برنامه و بودجه,,11,1112
رئیس اداره امور سیاسی واجتماعی,,11,1112
معاون امور ورزش قهرمانی و حرفه ای,,11,1112
مدیریت شرکت,,11,1120
مدیرکل تعاون,,11,1112
فرماندار شهرستان اشتیان,,11,1112
سرپرست مدیریت عامل و رئیس هیات مدیره,,11,1120
رئیس اداره شهرستان تهران,,11,1112
معاون دفتر امور روستایی و شوراها,,11,1112
رئیس پیگیری حوزه مدیرعامل,,11,1120
معاون توسعه مدیریت و منابع استاندار,,11,1112
رئیس اجرایی,,11,1120
معاون حقوق بشر و امور بین الملل وزیر دادگستری,,11,1112
رئیس گروه امور استانها و دولت,,11,1112
مدیر ارشد اجرایی,,11,1120
رئیس قوه قضاییه,,11,1112
مدیرکل پست بانام,,11,1112
بخشدار مرکزی همتراز,,11,1112
معاون مدیر کل مدیریت بحران,,11,1112
رئیس گروه تنظیم ارتباطات مجلس,,11,1112
رئیس هئیت مدیره و مدیرعامل,,11,1120
رئیس اداره میبد,,11,1112
معاون حفاظت وامور اراضی,,11,1112
عضو هییت مدیره شرکت صنایع رنگ رزین طیف شرکت خودروسازی,,11,1120
مدیر ارشد اجرائی,,11,1120
معاون مدیر کل امور شهرسازی,,11,1112
رئیس مجمع تشخیص مصلحت نظام,,11,1111
معاون مدیرجهادکشاورزی سروستان,,11,1112
معاون عمران و خدمات شهری,,11,1112
مشاور و نماینده تام اختیار مدیر عامل,,11,1120
مشاور مدیر عامل و بازرس شرکت,,11,1120
مدیریت شرکت پلی استر,,11,1120
معاون اداره تعاون،کارورفاه اجتماعی شهرستان ابهر,,11,1112
معاون اداره کل حوزه شهردار و امور شورای اسلامی شهر,,11,1112
مدیر جهادکشاورزی شهرستان دزفول,,11,1112
سرپرست استان,,11,1112
رئیس ثبت ملارد,,11,1112
معاون اداره تعاون کار و رفاه اجتماعی مرند,,11,1112
اداره کل راه اهن خراسان معاون مدیرکل بهره برداری و ناوگان,,11,1112
مدیر امور اراضی استان,,11,1112
رییس منطقه آزاد تجاری,,11,1112
معاون سیاسی امنیتی و اجتماعی صومعه سرا,,11,1112
معاون حفظ کاربری و یکپارچگی اراضی کشاورزی,,11,1112
مدیرکل دفتر نوسازی و تحول اداری,,11,1112
معاون بودجه مدیر کل تلفیق برنامه و بودجه,,11,1112
رییس پدافند غیر عامل و مدیریت بحران,,11,1112
رئیس نهاد انجمن اسلامی,,11,1114
معاون راهبری و هماهنگی امور استان ها,,11,1112
مدیرکل دفترهماهنگی اموراقتصادی,,11,1112
معاون مدیر کل درآمدهای عمومی,,11,1112
معاون اداره شهرستان همدان,,11,1112
رئیس اداره فرهنگ و ارشاد اسلامی استان یا شهرستان,,11,1112
معاون اداره درجه همتراز رئیس اداره درجه 1 رتبه,,11,1112
معاون مدیر کل اداره کل مدیریت بحران,,11,1112
مدیر کل پزشکی قانونی,,11,1112
معاون ادارشهرستان,,11,1112
رییس اداره فرهنگ و ارشاد اسلامی استان یا شهرستان,,11,1112
بخشدار مرکزی محلات,,11,1112
معاونت هماهنگی امورعمرانی,,11,1112
وزیر امور خارجه,,11,1112
معاون امور انتخابات و تقسیمات کشوری,,11,1112
بخشدار مرکزی گتوند,,11,1112
مدیرکل پست استان,,11,1112
رئیس هیئت مدیره و مدیر عامل,,11,1120
بخشدار مرکزی,,11,1112
عضو موظف هیئت مدیره,,11,1120
قایم مقام مدیرعامل دراموراجرایی,,11,1120
معاون مدیر کل امور قضایی,,11,1112
رییس شرکت,,11,1120
قائم مقام مدیرعامل دراموراجرایی,,11,1120
مدیرعامل و عضو هیئت مدیره شرکت سایپا شیشه,,11,1120
مدیر عامل استان,,11,1112
بخشدار مرکزی املش,,11,1112
معاون وزیر یا همتراز,,11,1112
مدیرعامل بانک خصوصی,,11,1120
رئیس دبیرخانه شورای تامین استان,,11,1112
رییس دبیرخانه شورای تامین استان,,11,1112
عضو هییت مدیره کارخانجات کمک فنر ایندامین شرکت خودروسازی,,11,1120
معاون مدیرکل دفتر حمل و نقل و دبیرخانه شورای عالی هماهنگی ترافیک,,11,1112
مشاور و مدیر دفتر مدیرعامل,,11,1120
معاون توسعه مدیریت و منابع اداره کل راه اهن اراک معاون مدیرکل تو,,11,1112
مدیر کل دفتر بودجه نوسازی و تحول اداری,,11,1112
رئیس اداره منابع اب نجف اباد تیران وکرون,,11,1112
مامور در سطح قائم مقام مدیر,,11,1120
معاون حقوقی امور دولت و مجلس وزیر ارتباطات و فناوری اطلاعات,,11,1112
قائم مقام اجرائی,,11,1120
مدیر حوزه مدیرعامل و توسعه مدیران,,11,1120
معاون مدیرکل اداره کل حقوقی بین المللی,,11,1112
معاون مدیر کل دفتر اسناد کتابخانه نشر و منابع علمی,,11,1112
اداره کل راه اهن قم مدیر کل,,11,1112
معاون بررسی و امور استراتژیک وزیر اطلاعات,,11,1112
رئیس اداره نظارت و بازرسی شوراهای حل اختلاف,,11,1112
مدیرکل توسعه منابع انسانی,,11,1112
معاون مدیرکل دفتر برنامه ریزی و هماهنگی,,11,1112
عضو شورای عالی مالیاتی رییس شعبه دوازدهم,,11,1112
رئیس اداره شهرستان بهبهان,,11,1112
عضو موظف هییت مدیره,,11,1120
معاون امور سیاسی و اجتماعی بانام حالت اشتغال,,11,1112
رئیس شعبه دادگاه عمومی خانواده,,11,1112
معاون هماهنگی ونظارت,,11,1112
مدیرکل تربیت بدنی,,11,1112
رئیس حوزه درجه دو,,11,1112
سر کنسول,,11,1112
مدیرکل دفتر امور سیاسی انتخابات و تقسیمات کشوری,,11,1112
مدیرعامل مؤسسه خدمات بهداشتی و درمانی,,11,1120
مدیرکار،تعاون ورفاه اجتماعی,,11,1112
معاون مدیرعامل و مدیر کارخانه,,11,1120
فرماندارپیرانشهر,,11,1112
رییس موسسه آموزش عالی,,11,1120
معاون سازمانهای تخصصی,,11,1112
معاون مدیریت و پشتیبانی وزیر آموزش و پرورش,,11,1112
مدیر کل مدیریت بحران,,11,1112
معاون اقتصادی وزیر اطلاعات,,11,1112
معاون امور معادن و اکتشافات معدنی,,11,1112
لرئیس اداره مدیریت بحران و پدافند,,11,1112
معاون اداره کل,,11,1112
عضو شورای عالی مالیاتی رییس شعبه نهم,,11,1112
مدیرعامل سازمان تامین اجتماعی,,11,1112
معاون مدیرکل امور مجلس,,11,1112
مدیرسازمان تعاون روستائی استان مرکزی,,11,1112
رئیس سازمان فرهنگی اجتماعی و ورزشی,,11,1112
مدیرسازمان تعاون روستایی استان مرکزی,,11,1112
مدیر عامل و رییس هیات مدیره,,11,1120
معاون نظارت بر امور زیربنائی سرمایه گذاری و اشتغال روستاها,,11,1112
معاون مدیر کل در امور تحول و نوسازی,,11,1112
رئیس گروه پیگیری بازرسی نظارت و ارزیابی عملکرد شهرداری ها,,11,1112
مدیرکل دفتر هماهنگی امور استانها,,11,1112
معاون اداره ورزش و جوانان شهرستان دیواندره,,11,1112
معاون مدیر کل امور فرهنگی,,11,1112
رئیس اداره تعاون کار و رفاه اجتماعی مراغه,,11,1112
معا ون حوزه,,11,1112
رییس هیت مدیره و مدیر عامل,,11,1120
عضو شورای عالی مالیاتی رییس شعبه پنجم,,11,1112
معاون سیاسی وامنیتی فرمانداری,,11,1112
مدیر کل عضو هیات علمی,,11,1112
رئیس گروه امور تقسیمات کشوری,,11,1112
رییس اداره کشورهای د مرکز و جنوب افریقا,,11,1112
مدیر شهر سازی,,11,1112
فرماندار فامنین,,11,1112
مسئول امور دهستانها,,11,1112
رئیس شرکت,,11,1120
معاون مدیر کل دفتر هماهنگی امور اقتصادی و بین الملل,,11,1112
معاون امور مشارکتهای مدیر کل مشارکتها و امورسهام,,11,1112
معاون امور معادن وصنایع معدنی,,11,1112
مدیر پدافند غیر عامل,,11,1112
معاون برنامه ریزی توسعه و مدیریت منابع,,11,1112
معاون اسناد ملی,,11,1112
رئیس سازمان عمران و بازآفرینی فضای شهری,,11,1112
عضو اصلی هیئت مدیره,,11,1120
معاونت استان,,11,1112
مدیرکل اموراجتماعی,,11,1112
رئیس دانشکده هنر,,11,1112
رییس اداره ورزش و جوانان شهرستان قوچان,,11,1112
رئیس اداره ورزش و جوانان شهرستان بانه,,11,1112
معاون مدیرکل مامور به نهادرهبری,,11,1112
رییس دفتر دفتر بازرسی ویژه رییس جمهور,,11,1112
مدیر عامل و عضو هئیت مدیره,,11,1120
هئیت مدیره,,11,1120
عضو شورای عالی مالیاتی,,11,1112
مدیرکل دفتر امور زنان و خانواده,,11,1112
مشاور مدیریت عامل همتراز با معاون مدیرعامل,,11,1120
مدیرکل دفتر برنامه ریزی بودجه و تحول اداری,,11,1112
مدیرکل حوزه استاندار,,11,1112
رییس شورای عالی مالیاتی,,11,1112
