title_norm,label_1,level_2,job_code
مسوول امدادخودرو,5,14,1439
مسوول خوابگاه,5,14,1411
مسوول پذیرش,5,14,1411
مسوول پیشبرد فروش محصولات ارزی,5,14,1439
مسوول کارواش,5,14,1439
مسیول آشپزخانه و مهمانسرا,5,14,1411
مسیول آشپزی,5,14,1412
مسیول امور مددجویان,5,14,1439
مسیول امور مشترکین,5,14,1439
مسیول باشگاه بدنسازی,5,14,1431
مسیول تبلیغات در سایت ها و وب گردانی,5,14,1439
مسیول حراج,5,14,1439
مسیول خدمات پس از فروش cnc,5,14,1439
مسیول خدمات پس از فروش یونیورسال,5,14,1439
مسیول خوابگاه,5,14,1411
مسیول دریافت خودرو,5,14,1439
مسیول دستگاه بازی,5,14,1431
مسیول دفتر جایگاه پمپ گاز,5,14,1420
مسیول رستوران,5,14,1412
مسیول شب,5,14,1411
مسیول قالیشویی,5,14,1439
مسیول قهوه خانه,5,14,1412
مسیول لباس های نمایش,5,14,1431
مسیول مغازه تایپ و تکثیر,5,14,1439
مسیول مهمانسرا,5,14,1411
مسیول مکان ارایه تخت و صبحانه,5,14,1411
مسیول پارک بانوان,5,14,1431
مسیول پارکینگ,5,14,1439
مسیول کارواش,5,14,1439
مسیول کافه,5,14,1412
مسیول کمپ,5,14,1411
معازه دار,5,14,1420
معاون بخش ارایشی وبهداشتی,5,14,1420
مغازه داران سرپرستان و فروشندگان فروشگاه ها,5,14,1420
ناظر آشپزخانه بیمارستان,5,14,1412
ناظر امور رفاهی و اقامتی,5,14,1411
ناظر امور مهمانسرا,5,14,1411
ناظر باشگاه,5,14,1431
ناظر تنظیفات و آبدار خانه ها,5,14,1439
ناظر توزیع غذا,5,14,1412
ناظر خانه داری,5,14,1411
ناظر خدمات عمومی مسئول رستوران ها,5,14,1412
ناظر در منزل غیراز نظافتچی و مستخدم,5,14,1439
ناظر سالن های غذاخوری,5,14,1412
ناظر فروش انشعاب آب و فاضلاب,5,14,1420
ناظر و سرپرست صندوق دارها,5,14,1420
ناظر و سرپرست فروشگاه ها,5,14,1420
ناظر و سوپروایزر سوپرمارکت,5,14,1420
ناظر و هماهنگ کننده منازل,5,14,1439
ناظر و هماهنگ کننده مهمانسراها,5,14,1411
ناظر پارکبان,5,14,1439
ناظر کانتر گیت,5,14,1439
ناظرآشپزخانه,5,14,1412
ناظرتاکسیرانی و ایاب وذهاب,5,14,1439
ناظرخدمات ساختمان,5,14,1439
ناظرخدمات پیمانی,5,14,1439
ناظررستوران,5,14,1412
ناظمه اقامتگاه,5,14,1411
نظارت و خدمات,5,14,1439
نمایندگی بیمه ایران مدیر,5,14,1439
متخصص دامدار ی,6,21,2132
متخصص زراعت,6,21,2132
متخصص ماهیگیری,6,21,2132
متخصص پرورش جنگل,6,21,2132
متخصص پرورش ماهی,6,21,2132
متخصص کشاورزی,6,21,2132
متخصصان کشاورزی دامدار ی جنگل داری و ماهیگیری,6,21,2132
مهندس شیلات,6,21,2132
داروفروش,5,22,2262
کاردرمان,5,22,2269
کاردرمان افراد معلول بهزیستی,5,22,2269
کلینیک تخصصی کاشت مو,5,22,2212
کلینیک ترک اعتیاد,5,22,2212
آموزش آمادگی جسمانی بانوان,5,23,2359
آموزش بدنسازی,5,23,2359
آموزش حرکات ورزشی,5,23,2359
آموزش شنا,5,23,2359
آموزش ورزش,5,23,2359
آموزش کاراته,5,23,2359
مربی پیش دبستانی و مهد,5,23,2342
معلم مهماندار,5,23,2320
کارشناس تربیت بدنی خوابگاههای خواهران,5,23,2359
آنالیست خدمات ویژه مشتریان,5,24,2421
آنالیست نظارت مهمانسراها و ویلاها,5,24,2421
رپ یک علمی بازاریابی,5,24,2433
شریک تجاری زنجیره تامین,5,24,2421
مشاروال,5,24,2423
کارشناس تشریفات سفارت جمهوری اسلامی ایران بغداد,5,24,2422
کارشناس یا مسئول گروه بیمه باغبانی ومنابع طبیعی,6,24,2412
آوازخوان,5,26,2652
آکروبات باز,5,26,2659
آکروباتیست,5,26,2659
اجراکننده تیاتر,5,26,2655
اجرای هنرهای نمایشی,5,26,2655
بازیگر سینما,5,26,2655
بازیگر فیلم,5,26,2655
بازیگر نقش کوتاه,5,26,2655
بازیگر نمایش,5,26,2655
بازیگر و مجری,5,26,2655
بازیگر پانتومیم,5,26,2655
بدل کار,5,26,2659
بندباز,5,26,2659
خطبه خوانی,5,26,2636
خطیب و پیش نماز,5,26,2636
خلیفه,5,26,2636
خلیفه کلیسا,5,26,2636
خواندن ترانه در مراسمات جشن وشادی وعروسی,5,26,2652
خواندن روضه,5,26,2636
خواندن نماز و روزه,5,26,2636
خواندن نماز و موعظه در منبر و مسجد,5,26,2636
خواننده,5,26,2652
خواننده خیابانی,5,26,2652
خواننده مجلس,5,26,2652
خواننده مراسمات,5,26,2652
خواننده موسیقی سنتی,5,26,2652
خواننده موسیقی پاپ,5,26,2652
خواننده پس زمینه,5,26,2652
خوانندگی,5,26,2652
خیمه شب باز,5,26,2659
دایره زن,5,26,2652
راهب,5,26,2636
راهبان درجه یک,5,26,2636
ضرب زن نوازنده ضرب,5,26,2652
طبال,5,26,2652
طبل زن,5,26,2652
عروسک گردان,5,26,2659
قرآن خوان,5,26,2636
قصه گو,5,26,2655
مطرب,5,26,2652
مطرب دوره گرد,5,26,2652
معرکه گیر,5,26,2659
میانجی,5,26,2635
میزبان گفتگوهای تلویزیونی,5,26,2656
نقاره زن,5,26,2652
نوازنده خیابانی,5,26,2652
نوازنده دوره گرد,5,26,2652
نی زن,5,26,2652
نی زن مراسمات,5,26,2652
کاهن,5,26,2636
کاهن هندو,5,26,2636
اپراتور ناظر بر عملیات تخلیه,5,31,3122
اپراتور ناظر نظافت صنعتی,5,31,3122
اپراتور ناظرتفکیک و آماده سازی قراضه,5,31,3122
کنترل کیفیت غذا در آشپزخانه,5,31,3142
بازرس جنگل داری,6,31,3143
بازرس شیلات,6,31,3142
بازرس ماهیگیری,6,31,3142
بازرس چغندرکاری,6,31,3142
بازرس کشاورزی,6,31,3142
مسئول فنی و بهداشتی کارخانجات خوراک دام،طیورو آبزیان,6,31,3142
مسئول فنی و بهداشتی کارگاه های بسته بندی آبزیان,6,31,3142
مسئول فنی و بهداشتی کارگاه های بسته بندی عسل,6,31,3142
مسئول فنی و بهداشتی کارگاه های بسته بندی مرغ,6,31,3142
مسئول فنی و بهداشتی کارگاه های بسته بندی گوشت قرمز,6,31,3142
مسئول فنی و بهداشتی کارگاه های تبدیل ضایعات خوراک دام,6,31,3142
مسئول فنی و بهداشتی کشتارگاه های دام,6,31,3142
تکنسین کاشت مو,5,32,3259
دارویار,5,32,3213
زایمان نوزادان,5,32,3222
شکسته بند,5,32,3230
شیاتسودرمانگر,5,32,3230
شیردهی,5,32,3222
قابله تجربی,5,32,3222
قابله روستایی,5,32,3222
قابله سنتی,5,32,3222
مارشواس بçداشت هحê×,5,32,3257
مامور آمبولانس,5,32,3258
مداوای سرپایی بیمار,5,32,3256
مسئول شیفت اورژانس,5,32,3258
مسئول و راننده آمبولانس,5,32,3258
مسیول مواد مخدر,5,32,3213
نمونه گیر خون,5,32,3256
کارشناس ترویج شیر مادر,5,32,3222
کنترل سلامت,5,32,3257
انجام تبلیغات اینترنتی,5,33,3339
بنگادار,5,33,3334
بنگاه املاکی,5,33,3334
تکنسین اموردارویی ابوابجمعی دارویی,5,33,3323
تکنسین رضایت مشتری,5,33,3322
تکنسین کنترل کیفیت ارتباط با مشتری,5,33,3341
خرید وفروش سهام,5,33,3311
خریدوفروش املاک,5,33,3334
خریدوفروش خانه وزمین,5,33,3334
سینیور رپ یک علمی بازاریابی,5,33,3322
متصدی املاک,5,33,3334
مسئول مذاکره با مشتریان,5,33,3339
مسئول مناقصات وبازاریابی,5,33,3323
مسئول نمایشگاهها و روابط عمومی,5,33,3332
مسئول نمایشگاهی مسئول صادرات,5,33,3331
مسیول خرید قطعا ت کاملا منفصل,5,33,3323
مسیول خرید لوازم برقی والکتر ونیک و ملزومات اداری,5,33,3323
مسیول خرید هدایا و داراییهای ثا بت,5,33,3323
مسیول خرید و تامین کالا,5,33,3323
مسیول خرید و تنخواه گردان,5,33,3323
مسیول خرید وکارپرداز,5,33,3323
مسیول خرید پیمانکاری و خدمات,5,33,3323
مسیول خریدهای اضطراری,5,33,3323
مسیول فروش بنگاه مسکن,5,33,3334
مشاور املاک انلاین,5,33,3334
مشاور املاک مسکن,5,33,3334
مشاوره خرید و فروش رهن و اجاره خانه,5,33,3334
مشاوره در خرید وفروش,5,33,3339
نماینده بازاریابی,5,33,3322
نماینده خریدار,5,33,3323
نمونه گیر ساختمانی روابط عمومی,5,33,3339
کاردان اعلان پرواز,5,33,3343
کاردان املاک ورابط اداره ثبت,5,33,3334
کاردان امور تشریفات مهمان سراها,5,33,3332
کاردان امورخدمات سهامداران,5,33,3311
کاردان امورمشترکین,5,33,3343
کاردان تجربه مشتری,5,33,3322
کاردان تدارکات جشنها و پذیرایی ها,5,33,3323
کاردان عملیات فروش گروه 10,5,33,3322
کاردان عملیات فروش گروه خودروسازی,5,33,3322
کارشناس امور مشترکین و متقاضیان دیتا,5,33,3343
کارشناس امور منازل و مستغلات,5,33,3334
کارشناس بازاریابی و فروش اقلام عمومی و ضایعات,5,33,3322
کارشناس بررسی امور جذب حامیان مالی و خدمات داو طلبانه,5,33,3339
کارشناس بررسی فروش آب,5,33,3313
کارشناس تحویل محصول به مشتریان,5,33,3322
کارشناس تروج,5,33,3322
کارشناس توافقات فروش,5,33,3339
کارشناس خدمات اماکن,5,33,3334
کارشناس خدمات پس از فروش و ناظر بر قرائت و توزیع قبوض,5,33,3341
کارشناس دسترسی عمده فروشی,5,33,3322
کارشناس سالن معراج,5,33,3332
کارشناس شبانه روزی,5,33,3343
کارشناس فنی پاسخگویی آنلاین مشتریان,5,33,3322
کارشناس مرکز تماس,5,33,3322
کارگزار اجرای موسیقی,5,33,3339
کارگزار املاک,5,33,3334
کارگزار امور نمایشی,5,33,3339
کارگزار تجاری,5,33,3324
کارگزار تسهیلات جهانگردی,5,33,3339
کارگزار دفتر املاک و مستغلات,5,33,3334
کارگزار مسافرتی,5,33,3339
کارگزار مسکن,5,33,3334
کارگزار معاملات ملکی,5,33,3334
کارگزاران آژانس های گردشگری,5,33,3339
کارگزاران املاک و مستغلات,5,33,3334
کارگزاران خدمات کسب و کار,5,33,3339
کارگزاران و واسطه های خرید و فروش,5,33,3324
کارگزاران و پیمانکاران استخدام,5,33,3333
کارگزین انتظامات,5,33,3359
کاریاب,5,33,3333
کنترل فروش وژورنال نویس,5,33,3313
کنترل کننده موجودی قفسه های فروشگاه,5,33,3323
کنترلروبارگیر کارگرماهرخدماتی,5,33,3331
حسایدار چغندکاری,6,33,3313
حسابدارواستادکار کارگاه تولیدی,7,33,3313
اسکی باز حرفه ای,5,34,3421
امورورزش,5,34,3422
باشگاه بدنسازی چوپان کلاسیک,5,34,3423
بدنسازی,5,34,3423
برنامه ریز جشن های عروسی,5,34,3435
تکنسین امور ورزش,5,34,3422
تکنسین گالری,5,34,3433
شطرنج باز حرفه ای,5,34,3421
شعبده باز,5,34,3435
شمایل گردان,5,34,3435
شو,5,34,3435
شیپورزن,5,34,3435
عضو هیات شطرنج و مربی و داور,5,34,3422
عضو کمیته های ورزشی,5,34,3422
فوتبالیست,5,34,3421
مؤذن,5,34,3413
متصدی برگزاری مراسم ونمایشگاهها,5,34,3435
متصدی برگزاری کلاسهای فرهنگی,5,34,3435
مربی اسکی,5,34,3423
مربی اقدامات امنیتی,5,34,3423
مربی باشگاه بیلیارد,5,34,3423
مربی بدمینتون,5,34,3422
مربی بدنسازی سالن کوشکنار,5,34,3423
مربی بسکتبال,5,34,3422
مربی بوکس,5,34,3422
مربی تناسب اندام,5,34,3423
مربی تنیس,5,34,3422
مربی تکواندو,5,34,3422
مربی تیر و کمان,5,34,3422
مربی درجه دو ورزش,5,34,3422
مربی درجه سه ورزش,5,34,3422
مربی رزمی,5,34,3422
مربی سوارکاری,5,34,3422
مربی شنا,5,34,3422
مربی غواصی,5,34,3422
مربی فوتبال,5,34,3422
مربی فوتبال تیم ملوان,5,34,3422
مربی فوتسال,5,34,3422
مربی قایق رانی,5,34,3422
مربی نینجا باشگاه,5,34,3422
مربی هندبال,5,34,3422
مربی هنرهای رزمی,5,34,3422
مربی والیبال,5,34,3422
مربی ورزش حسن اسماعیلی _ مجموعه ورزشی تختی شهرستان اصفهان,5,34,3422
مربی ورزش داور ورزشی,5,34,3422
مربی ورزش سهیلا علی دستگردی _ مجموعه ورزشی تختی شهرستان اصفهان,5,34,3422
مربی ورزش مجموعه ورزشی ازادی,5,34,3422
مربی ورزش مجموعه ورزشی فردوسی,5,34,3422
مربی ووشو,5,34,3422
مربی ژیمناستیک,5,34,3422
مربی کاراته,5,34,3422
مربی کشتی,5,34,3422
مربی کنگفو,5,34,3422
مربی کونگ فو,5,34,3422
مربی گل آرایی,5,34,3435
مربی گودرزی,5,34,3422
مربی یوگا,5,34,3423
مربیان و مقامات ورزشی و سرپرستان برنامه های تفریحی و تناسب اندام,5,34,3422
مربیگری,5,34,3422
مرثیه خوان,5,34,3413
مرشد زورخانه,5,34,3422
مرکز نیکوکاری,5,34,3412
مسئول لباس نمایش,5,34,3435
مسئول مشاوره و راهنمایی,5,34,3412
مسئول وسایل صحنه پخش برنامه های تلویزیونی,5,34,3435
مشت زن حرفه ای,5,34,3421
معاون سرآشپز کل,5,34,3434
ورزش کار حرفه ای,5,34,3421
ورزش کاران و بازیکنان ورزشی,5,34,3421
ورزشکار,5,34,3421
ورزشکار والیبالیست,5,34,3421
ویترین آرا,5,34,3432
کاردان امور ورزش شهرستان کوهبنان,5,34,3422
کارشناس امور اتباع بیگانه و پیام اور بهداشت,5,34,3412
کارشناس امور مراسم تشریفات و افکارسنجی,5,34,3435
کارشناس امور مسابقات و اردوها,5,34,3422
کارشناس امور منازل,5,34,3412
کارشناس امور ورزش شهرستان گیلانغرب,5,34,3422
کارشناس امور ورزش نفری امام خمینی ره,5,34,3422
کارشناس امور ورزش همتراز رئیس اداره,5,34,3422
کارشناس امور پیگیری و تکریم مردم,5,34,3412
کارشناس امورتغذیه رایگان,5,34,3412
کارشناس بخش امداد هلال احمر,5,34,3412
کارشناس ترویج فرهنگ میزبانی,5,34,3435
