title_norm,label_1,level_2,job_code
قیرپاش ونقاش وپیستوله کار,7,71,7132
قیرپز,7,71,7121
قیرچی,7,71,7121
قیرکار,7,71,7121
قیرگونی کار,7,71,7121
لئولئوم کار,7,71,7122
لمبه کار,7,71,7115
لول کار,7,71,7126
لوله باز کنی فاضلاب شهری,7,71,7126
لوله بازکن,7,71,7126
لوله بازکنی سیار,7,71,7126
لوله بند,7,71,7126
لوله تنظیم کن,7,71,7126
لوله تنظیم کن ارشد,7,71,7126
لوله ریزی,7,71,7126
لوله ریزی درجه وو,7,71,7126
لوله زن,7,71,7126
لوله زن وبلوک زن درجه 1,7,71,7111
لوله زن ولوله گیر کارگرلوله,7,71,7126
لوله سازوبتن کار,7,71,7114
لوله واتصالات گاز,7,71,7126
لوله وجدول,7,71,7111
لوله کش,7,71,7126
لوله کش اب و پکیج,7,71,7126
لوله کش ارشد فنی ـتاسیسات,7,71,7126
لوله کش ارشدساختمانی,7,71,7126
لوله کش ازمایشی,7,71,7126
لوله کش ایمنی تونل,7,71,7126
لوله کش بیرونی,7,71,7126
لوله کش تاسیسات بخش مهندسی,7,71,7126
لوله کش تاسیسات حرارت مرکزی,7,71,7126
لوله کش تعمیرات فنی,7,71,7126
لوله کش جنرال,7,71,7126
لوله کش خدمات,7,71,7126
لوله کش درجه 1 خدمات مدیریتی,7,71,7126
لوله کش درجه 1 مهندسی,7,71,7126
لوله کش درجه 2,7,71,7126
لوله کش درجه 2 تعمیرات آب وبخار,7,71,7126
لوله کش درجه 2 خدمات مدیریتی,7,71,7126
لوله کش درجه 2 مهندسی,7,71,7126
لوله کش درجه 3,7,71,7126
لوله کش درجه 3 خدمات مدیریتی,7,71,7126
لوله کش درجه امورشهر,7,71,7126
لوله کش درجه تعمیرات,7,71,7126
لوله کش درجه تونل,7,71,7126
لوله کش درجه خدمات مدیریتی,7,71,7126
لوله کش درجه دیگ بخار,7,71,7126
لوله کش درجه رفاه,7,71,7126
لوله کش درجه ساختمان خدمات عمومی,7,71,7126
لوله کش درجه فاضلاب روابط عمومی,7,71,7126
لوله کش ریکاوری,7,71,7126
لوله کش ساختمان کلاس,7,71,7126
لوله کش ساختمان کلاس 1,7,71,7126
لوله کش ساختمانی درجه 1,7,71,7126
لوله کش ساختمانی درجه 2 تغلیظ,7,71,7126
لوله کش ساختمانی درجه 3,7,71,7126
لوله کش ساخمان,7,71,7126
لوله کش سیستم های تهویه,7,71,7126
لوله کش شبکه,7,71,7126
لوله کش شیرالات,7,71,7126
لوله کش فتینگی,7,71,7126
لوله کش فیترکار,7,71,7126
لوله کش قراردادی امورشهر,7,71,7126
لوله کش مرتبه,7,71,7126
لوله کش مهندسی,7,71,7126
لوله کش موقت روابط عمومی,7,71,7126
لوله کش نصب وتعمیرخصوطلوله,7,71,7126
لوله کش و لوله بند حفاری به جز معدن,7,71,7126
لوله کش و نصاب وسایل بهداشتی,7,71,7126
لوله کش وتعمیرکارتاسیسات وو,7,71,7126
لوله کش پلاستیک,7,71,7126
لوله کش گاز نصب و تعمیر لوله کشی گاز و وسایل گازسوز,7,71,7126
لوله کشی آبرسانی,7,71,7126
لوله کشی آبیاری قطره ای,7,71,7126
لوله کشی انشعابات,7,71,7126
لوله کشی باغ و زمین زارعی,7,71,7126
لوله کشی ساخنمان,7,71,7126
لوله کشی مرتبه سه,7,71,7126
لوله کشی مزارع کشاورزی و باغ,7,71,7126
لوله کشی و ابیاری درختان,7,71,7126
لوله کشی و نصب اتصالات آن,7,71,7126
لوله کشی کارگاهها,7,71,7126
لوله گذار,7,71,7126
لوله گذار برای لوله های بزرگ مانند فاضلاب و خط لوله انتقال نفت,7,71,7126
لکه گیر,7,71,7131
لیسه وسمباده زن درجه 1,7,71,7123
لیسه وسمباده کار,7,71,7123
لیسه کار,7,71,7123
لیمینیت چسبان,7,71,7122
لیمینیت کار,7,71,7122
ماشین افزارکارسنگ کار,7,71,7113
ماله کش,7,71,7123
مامور اتفاقات آب,7,71,7126
مامور اتفاقات گاز,7,71,7126
مامور بازرسی و نصب کنتور,7,71,7126
مامور تهویه و هوا رسانی,7,71,7127
مامور حفاظت تاسیسات حرارتی,7,71,7124
مامور راه وساختمان,7,71,7111
مامور سازه گستر,7,71,7111
مامور شوفا,7,71,7126
مامور قطع انشعاب,7,71,7126
ماهیچه بردار لوله ریزی,7,71,7126
مباشر آسفالت,7,71,7111
مباشر اسفالت,7,71,7111
مباشرخاکریزی وخاکبرداری,7,71,7111
مباشرراه,7,71,7111
مباشرساختمانی تعمیر,7,71,7111
مباشرنقاشی,7,71,7131
متخصص آتشباری,7,71,7119
متخصص رنگ,7,71,7131
متخصص نقاش,7,71,7131
متراژگر چال های آتش باری,7,71,7119
متصدی آب بندی لوله ها,7,71,7126
متصدی اتصال لوله ها,7,71,7126
متصدی اردواز,7,71,7121
متصدی ارشد اجرایی سیویل,7,71,7111
متصدی ارشد تاسیسات,7,71,7126
متصدی امور ابنیه,7,71,7111
متصدی امور تاسیسات,7,71,7126
متصدی امور عمرانی بیرون غار,7,71,7111
متصدی امور عمرانی داخل غار,7,71,7111
متصدی امور نوسازی راه و ساختمان,7,71,7111
متصدی اموررنگاری,7,71,7131
متصدی انفجار,7,71,7119
متصدی انفجار معدن,7,71,7119
متصدی بارگیری وتخلیه وبنائی کوره,7,71,7112
متصدی بازرسی وایمنی تونل,7,71,7119
متصدی بازرسی کنترل ایمنی تونل ونجات,7,71,7119
متصدی بازسازی نوسازی و نصب,7,71,7111
متصدی بتن ساز,7,71,7114
متصدی بخش آسفالت عمران وساختمان,7,71,7119
متصدی برش و شیشه گیر,7,71,7125
متصدی بلوک زنی ثابت,7,71,7119
متصدی بلوک زنی سیار,7,71,7119
متصدی بلوک گذار کوره ذوب فلز,7,71,7112
متصدی بنائی,7,71,7112
متصدی بونکرگچ وهاسلر,7,71,7123
متصدی تاسیسات ولوله کش,7,71,7126
متصدی تعمیر و تعویض تراورس راه آهن,7,71,7119
متصدی تعمیر ونگهداری خطوط راه اهن,7,71,7119
متصدی تعمیرات چاه,7,71,7126
متصدی تعمیرونگهداری تاسیسات,7,71,7111
متصدی تنظیم کیفیت سنگ,7,71,7113
متصدی تهویه مطبوع و کانال ساز,7,71,7127
متصدی تهویه وحرارت مرکزی,7,71,7127
متصدی تهیه بتن,7,71,7114
متصدی خدمات عمرانی,7,71,7119
متصدی خط کشی خیابان ها,7,71,7119
متصدی دستگاه ساخت ساروج شنی,7,71,7114
متصدی دستگاه ساخت فارسیت,7,71,7119
متصدی دستگاه سایش موزاییک,7,71,7114
متصدی دستگاه پانتوگرانی کانت,7,71,7113
متصدی دستگاه پرداخت بتن,7,71,7114
متصدی دستگاه پرداخت سیمان,7,71,7123
متصدی دستگاه پرداخت موزاییک,7,71,7114
متصدی راه سازی,7,71,7111
متصدی ریل کشی,7,71,7111
متصدی زیر سازی وکلابندی,7,71,7114
متصدی ساخت بتن,7,71,7114
متصدی ساخت و نوسازی درجه,7,71,7111
متصدی ساخت و نوسازی درجه 1,7,71,7111
متصدی ساخت و نوسازی درجه 2,7,71,7111
متصدی ساخت و نوسازی درجه 3,7,71,7111
متصدی ساخت و نوسازی درجه 4,7,71,7111
متصدی ساختمانی,7,71,7111
متصدی ساختمانی ونوسازی درجه 1,7,71,7111
متصدی ساختمانی ونوسازی درجه 2,7,71,7111
متصدی ساختمانی ونوسازی درجه 3,7,71,7111
متصدی ساختمانی ونوسازی درجه 4,7,71,7111
متصدی سالن تیرچه سازی,7,71,7114
متصدی سالن سنگ,7,71,7113
متصدی شفت نسوزکاری,7,71,7112
متصدی شیروانی کاری وایرانیت کاری,7,71,7121
متصدی شیشه پنجره,7,71,7125
متصدی شیفت ساختمانهای اداری و صنعتی,7,71,7111
متصدی عایق بندی,7,71,7124
متصدی عایقکاری,7,71,7124
متصدی فنی و تاسیسات بیرون غار,7,71,7126
متصدی فنی و تاسیسات داخل غار,7,71,7126
متصدی فنی و ساختمانی,7,71,7111
متصدی لوله کشی صنعتی بخاروتصفیه اب,7,71,7126
متصدی لوله کشی صنعتی تعمیرات اب وبخار,7,71,7126
متصدی لوله کشی ونصب بویلرتنی,7,71,7126
متصدی مراقبت ونگهداری ازتاسیسات,7,71,7111
متصدی مرکزتاسیسات,7,71,7111
متصدی نصب,7,71,7119
متصدی نصب تزیینات ساختمان,7,71,7123
متصدی نصب و انشعابات,7,71,7126
متصدی نصب و تصفیه آب,7,71,7126
متصدی نصب پارکت و مکالئوم,7,71,7122
متصدی نقاشی,7,71,7131
متصدی نقاشی در کارخانه,7,71,7132
متصدی نقاشی نقاش استری رنگ رویه,7,71,7132
متصدی نوسازی,7,71,7111
متصدی نگهداشت و تاسیسات غیرصنعتی,7,71,7111
متصدی وسرپرست تهیه بتون سالن,7,71,7114
متصدی وکارگرتولید پشت بام,7,71,7121
متصدی ویبره دستی وپرداخت پانل,7,71,7114
متصدی ویبره دستی وپرداخت کننده قالب,7,71,7114
متصدی پلهای غیرفلزی و آبروها,7,71,7119
متصدی کارکاه عمران وساختمان,7,71,7111
متصدی کارگاه عمران وساختمان,7,71,7111
متصدی کنترل ونگهداری ساختمان,7,71,7111
متفرقه سازی وسقف سازی,7,71,7121
مته کار حفر تونل یا چاه به جز معدن,7,71,7119
مراقب تاسیسات,7,71,7111
مربی لوله کش آموزش,7,71,7126
مرمت و نگهداری جاده های جنگلی,7,71,7119
مرمت گر بناهای تاریخی,7,71,7111
مرمت گر سازه سنگ,7,71,7113
مرمت گر سازه چوبی,7,71,7115
مرمت گر سازه گچی,7,71,7123
مرمرچین,7,71,7122
مرکز تعمیرات ساختمانهای اداری صنعتی کارورز مرتبه,7,71,7111
مسؤل تاسیسات,7,71,7111
مسئول edpt و سیلرو قیرپاشی,7,71,7121
مسئول hvac,7,71,7127
مسئول آتشباری معادن,7,71,7119
مسئول آستر,7,71,7131
مسئول آستردوم,7,71,7131
مسئول آستردوم رنگ قدیم,7,71,7131
مسئول آماتور بندی,7,71,7114
مسئول آماده سازی رنگ آستری,7,71,7131
مسئول آمارتور بندی,7,71,7114
مسئول ابنیه,7,71,7111
مسئول ابنیه تاسیسات,7,71,7111
مسئول اتشبارمعدن,7,71,7119
مسئول اتشباری وانفجار,7,71,7119
مسئول اجردستی وکوره چین,7,71,7112
مسئول استرکاری,7,71,7131
مسئول اسکلت سازی کمپ,7,71,7119
مسئول امور بنایی واتشکاری کوره,7,71,7112
مسئول امور راهسازی و ساختمان,7,71,7111
مسئول امور پوشش های ضد حریق,7,71,7123
مسئول امورتهیه فراورده های بتونی,7,71,7114
مسئول امورنقاشی,7,71,7131
مسئول انفجار,7,71,7119
مسئول انکربوت,7,71,7114
مسئول اکیپ پخش اسفالت,7,71,7121
مسئول ایزولاسیون,7,71,7124
