title_norm,label_1,level_2,job_code
معاون هماهنگیامور اقتصادی وتوسعه منابع,,11,1112
مدیر ارشد,,11,1120
رئیس کل پلیس راهنمایی و رانندگی,,11,1112
معاون مدیریت وتوسعه منابع,,11,1112
قائم مقام مدیر عامل در حوزه فروش و توسعه محصول,,11,1120
معاون امور مجلس حقوقی و استان ها وزیر تعاون کار و رفاه اجتماعی,,11,1112
مدیرکل دفتر هماهنگی امور اقتصادی,,11,1112
مدیرکل دفتر برنامه ریزی امور اقتصادی و توسعه منطقه ای,,11,1112
مشاور مدیر عامل رییس,,11,1120
معاون سیاسی امنیتی و اجتماعی فرماندار امیدیه,,11,1112
معاون پژوهش و فناوری وزیر علوم تحقیقات و فناوری,,11,1112
مدیر کل امور شهری و شوراها,,11,1112
مدیر کل امور فرهنگی,,11,1112
معاون اجتماعی و مشارکتها,,11,1112
رئیس اداره بهزیستی استان یا شهرستان,,11,1112
قایم مقام مدیر عامل در نیروگاه سیکل ترکیبی,,11,1120
معاون مدیرکل استان تهران,,11,1112
مدیرکل ارتباطات و نظارت مردمی,,11,1112
قائم مقام مدیر عامل در نیروگاه سیکل ترکیبی,,11,1120
معاون بهره برداری وناوگان اداره کل راه اهن اصفهان معاون مدیرکل به,,11,1112
معاون ارتباطات مردمی سامد,,11,1112
معاون حفاظت وزیر اطلاعات,,11,1112
معاون توسعه مدیریت و منابع انسانی وزیر راه و شهرسازی,,11,1112
رییس اداره بهزیستی استان یا شهرستان,,11,1112
معاون مدیرکل مدیریت بحران,,11,1112
معاون اداره کل اشتغال اتباع خارجی,,11,1112
معاون دانشگاه,,11,1112
بخشدار مرکزی گرمسار,,11,1112
رییس,,11,1120
معاون نظارت برامور سرمایه گذاری واشتغال روستا,,11,1112
معاون توسعه و مدیریت منابع وزیر کشور,,11,1112
معاون هماهنگی سرپرست استان,,11,1112
معاون ه,,11,1112
معاون مدیرکل دفتر امور استان ها,,11,1112
معاون نمایندگی استان خراسان رضوی,,11,1112
معاون قضایی رئیس قوه قضائیه,,11,1112
معاون امور امنیتی,,11,1112
وزیر تعاون کار و رفاه اجتماعی,,11,1112
معاون سیاسی امنیتی و اجتماعی,,11,1112
فرماندار شهر,,11,1112
معاونت فنی و زیر بنایی معاون مدیرعامل فنی و زیربنایی,,11,1120
بخشدار مرکزی رزن,,11,1112
معاون سیاسی واجتماعی فرماندارم,,11,1112
مدیراجرائی,,11,1120
معاون مدیرکل دفتر برنامه ریزی و هماهنگی روابط دولت و مجلس,,11,1112
عضوهیات عالی نظارت,,11,1112
معاون شهرسازی ومعماری,,11,1112
معاون سواداموزی مدیر کل,,11,1112
مدیر کل هواشناسی استان,,11,1112
عضو هییت مدیره لیزینگ رایان سایپا,,11,1120
مدیرعامل سازمان اتش نشانی,,11,1112
مدیرکل بازرسی,,11,1112
معاون امورامنیتی,,11,1112
عضو شورای عالی مالیاتی رییس شعبه دهم,,11,1112
رئیس اداره تبلیغات اسلامی شمال غرب تهران,,11,1112
معاون استاندار و فرماندار ویژه کرج,,11,1112
وزیر ارتباطات و فناوری اطلاعات,,11,1112
معاون وزیرورییس هیات مدیره ومدیرعامل,,11,1120
خزانه دار کل,,11,1112
رئیس گروه امورسیاسی استانها,,11,1112
مدیر کل دفتر کنترل سیلاب وابخوانداری,,11,1112
معاون وزیر,,11,1112
مدیرکل,,11,1112
معاون مدیرکل دفترامورروستایی وشوراها,,11,1112
بخشدار مرکزی سمیرم,,11,1112
ه مشاور وزیر,,11,1112
معاون ذیحساب و مدیرکل امور مالی وزارت کشور,,11,1112
رئیس شورای اسلامی شهر,,11,1111
معاون قضایی و سرپرست مجتمع قضایی شماره,,11,1112
رییس کل پلیس راه,,11,1112
رئیس اداره پیشگیری های اجتماعی و فرهنگی,,11,1112
مشاور مدیر عامل در امور اجرایی,,11,1120
مدیرکل دفتر فنی امور عمرانی و حمل و نقل و ترافیک بانام,,11,1112
رئیس اداره ورزش و جوانان شهرستان,,11,1112
رئیس اداره راه و ترابری,,11,1112
معاون مدیرکل نوسازی وتحول اداری,,11,1112
رئیس گروه امورسیاسی,,11,1112
معاونت گردشگری,,11,1112
مشاورهیات مدیره همتراز رئیس اداره درجه 1 رتبه,,11,1120
رئیس دفتر منطقه ای جنوب,,11,1112
معاون مدیر کل برنامه ریزی خدمات و رفاه دانشجویی,,11,1112
معاونت سرمایه گذاری و تامین مالی صندوق توسعه ملی,,11,1112
مدیرکل اداره کل حقوقی بین المللی,,11,1112
رئیس حوزه درجه 1 رتبه یک,,11,1112
رییس اداره بانام,,11,1112
قائم مقام مدیرعامل ومدیرکارخانه,,11,1120
رییس کل بانک,,11,1120
معاون فرهنگی و اجتماعی وزیر علوم تحقیقات و فناوری,,11,1112
معاون جهاد کشاورزی شهرستان,,11,1112
اداره کل خط و سازه های فنی مدیرکل اداره کل خط و سازه های فنی,,11,1112
مشاور مدیر عامل و ناظر بر بازرگانی,,11,1120
اداره راه و ترابری,,11,1112
معاونت فنی مدیر عامل,,11,1120
مدیر کل استان,,11,1112
معاون تنظیم بازارمحصولات ونهاده های کشاورزی,,11,1112
عضو هییت مدیره دانشگاه غیردولتی,,11,1120
بازرس کل,,11,1112
عضو موظف هیات مدیره,,11,1120
رئیس اداره امور سیاسی امنیتی و اجتماعی,,11,1112
مدیر کل دفتر امور سیاسی و انتخابات و تقسیمات کشوری,,11,1112
مدیر کل حوزه دفتری بازرسی ویژه دفتر رییس جمهور,,11,1112
مدیر عامل و عضو هیئت مدیره شرکت سایپا خزر,,11,1120
معاون اداره کل حراست,,11,1112
رئیس توسعه استراتژیک,,11,1120
رییس توسعه استراتژیک,,11,1120
قائم مقام مدیر عامل در امور کارخانجات,,11,1120
ذیحساب و مدیرکل امور مالی نهاد ریاست جمهوری,,11,1112
رئیس اداره فرهنگ و ارشاد اسلامی شهرستان قروه,,11,1112
مدیرکل دفتر ریاست و امور استانها,,11,1112
معاون ذیحساب و مدیرکل امور مالی گمرک ایر,,11,1112
ناظرگمرکات استان اذربایجان غربی و مدیرکل گمرک ارومیه,,11,1112
معاون ذیحساب و مدیرکل امور مالی وزارت صن,,11,1112
رئیس اداره درجه 1,,11,1112
رییس اداره بازرسی زندان ها,,11,1112
مدیر استان سمنان,,11,1112
وزارت علوم تحقیقات و فناوری,,11,1112
مدیرکل درآمدهای عمومی,,11,1112
معاون هماهنگی,,11,1112
معاون امور سیاسی و اجتماعی,,11,1112
معاون حقوقی تنظیم مقررات و امور مجلس,,11,1112
معاون توسعه مدیریت و منابع منطقه یک,,11,1112
معاون اموراستان,,11,1112
قایم مقام مدیرعامل در امور مالی وبازرگانی,,11,1120
معاون فناوری بین الملل وزیر ارتباطات و فناوری اطلاعات,,11,1112
مدیر کل بازرسی و رسیدگی به شکایات,,11,1112
هیات مدیره,,11,1120
معاونت امور بین الملل و بازرگانی وزارت نفت,,11,1112
معاون امورعمرانی,,11,1112
معاون منابع طبیعی قروه,,11,1112
جانشین رئیس,,11,1112
رئیس اداره ورزش وجوانان لاهیجان,,11,1112
مدیر شرکت تعاونی,,11,1120
رییس اداره مبارزه با مواد مخدر,,11,1112
مدیرسازمان تعاون روستائی استان هرمزگان,,11,1112
معاون مدیرکل دفتر امور اتباع ومهاجرین خارجی,,11,1112
رییس گروه امور امنیتی،انتظامی و مبارزه با قاچاق,,11,1112
عضو هیات مدیره بانک قرض الحسنه مهر ایران,,11,1120
معاون استاندار و فرماندار,,11,1112
مدیرعامل صندوق بازنشستگی کشوری,,11,1112
همطراز مدیر امور عالی,,11,1112
رییس اداره گمرک استان یا شهرستان,,11,1112
مدیرکل منطقه,,11,1112
رئیس اداره امور اراضی شیراز,,11,1112
عضو هییت مدیره شرکت مالیبل,,11,1120
رییس اداره حفاظت محیط زیست شهرستان اران و بیدگل فرمانده یگان,,11,1112
مدیر حوزه مدیریت عامل,,11,1120
مدیر عامل شرکت,,11,1120
مدیر کل حوزه معاونت حقوقی رئیس جمهور,,11,1112
بخشدار مرکزی کمیجان,,11,1112
رئیس سازمان فناوری اطلاعات,,11,1112
رئیس اداره ناحیه,,11,1112
معاون مدیر کل دفتر امور اتباع و مهاجرین خارجی,,11,1112
اداره کل راه اهن کرمان معاون مدیر کل پیگیری و هماهنگی,,11,1112
رئیس اداره پدافند غیرعامل همتراز معاون اداره کل,,11,1112
رئیس اداره کل برنامه ریزی و بودجه,,11,1112
رییس اداره آموزش و پرورش شهرستان,,11,1112
مدیر کل منابع طبیعی و آبخیزداری استان قم,,11,1112
ناظرگمرکات استان خوزستان و مدیرکل گمرک اهواز,,11,1112
رئیس گروه امور شوراها,,11,1112
عضو هییت مدیره کارگزاری رسمی بیمه سایپا,,11,1120
فرماندار بشرویه,,11,1112
رئیس پدافند غیرعامل و مدیریت بحران,,11,1112
معاون فرماندار کلاله,,11,1112
رئیس اداره امور اجتماعی,,11,1112
رئیس گروه امور سیاسی اقوام و مذاهب,,11,1112
دهدار لاله اباد,,11,1112
مسئول نمایندگی ورزش و جوانان بخش,,11,1112
مدیر کل مدیریت بحران استان,,11,1112
معاون مدیر کل دفتر امور فرهنگی,,11,1112
رئیس شورای فرهنگی,,11,1114
رییس شورای فرهنگی,,11,1114
رئیس اداره عالی,,11,1112
معاون توسعه کتابخانه ها و ترویج کتابخوانی,,11,1114
بخشدار مرکزی ملایر,,11,1112
رئیس کل بانک مرکزی,,11,1112
مدیرکل مدیریت بحران,,11,1112
معاون اداره کل مدیریت بحران,,11,1112
مشاور عضو هیات مدیره مدیرامور,,11,1120
قائم مقام مدیرعامل در امور مالی وبازرگانی,,11,1120
عضو شورا,,11,1111
جانشین معاون,,11,1112
معاونهماهنگی امور اقتصادی,,11,1112
معاونت اجرایی,,11,1112
معاونت اجرائی,,11,1112
عضو هیئت مدیره شرکت زامیاد,,11,1120
رئیس سازمان استان,,11,1112
مدیرکل نظارت بر خدمات شهری,,11,1112
معاون اداره منابع طبیعی و ابخیزداری شهرستان رشت,,11,1112
معاون امور سیاسی امنیتی و اجتماعی,,11,1112
معاون تربیت بدنی وزیر وزیر آموزش و پرورش,,11,1112
معاون اجرایی و پشتیبانی,,11,1112
مدیر برنامه ریزی فرهنگی و اجتماعی,,11,1112
معاون بازرسی و نظارت,,11,1112
مدیر کل تعاون پشتیبانی و رفاه کارکنان,,11,1112
معاون امور شرکتها و پروژه ها,,11,1120
رئیس اداره بازرسی و نظارت بر برنامه های ارتباطات,,11,1112
معاون مدیرکل معاون فرودگاهی,,11,1112
مدیرعامل بیمارستان,,11,1120
معاون منابع انسانی وزارت دفاع و پشتیبانی نیروهای مسلح,,11,1112
معاون پژوهشی وزیر اطلاعات,,11,1112
معاون یگان حفاظت,,11,1112
دهدار گرمسیر,,11,1113
معاون مدیرکل خزانه,,11,1112
معاون اقتصادی وزیر امورخارجه,,11,1112
رئیس اداره امورعشایرشهرستان دزفول,,11,1112
مدیر کل دفتر ساماندهی مراکز نیمه ازادی و نظارت الکترونیک,,11,1112
مدیر کل دفتر فناوری اطلاعات ارتباطات و تحول اداری,,11,1112
معاون توسعه کارآفرینی و اشتغال وزیر تعاون کار و رفاه اجتماعی,,11,1112
بخشدار کاکی,,11,1112
مشاور عالی و دستیار ویژه مدیرعامل در امور شرکتها,,11,1120
معاون رئیس جمهور,,11,1112
فرماندار شهرستان خرامه بانام جانباز,,11,1112
معاون مدیرکل دفتر امور انتظامی,,11,1112
معاون مدیرکل دفتر بازرسی ارزیابی عملکرد و پاسخگویی به شکایات,,11,1112
بخشدار وشمگیر,,11,1112
معاون امور شوراها,,11,1112
رئیس اداره امور تقنینی,,11,1112
مدیرعامل و عضو هییت مدیره کارخانجات سهامی عام,,11,1120
مدیرکل دفتر امورمجلس,,11,1112
رئیس شورای عالی قضایی,,11,1112
رییس شورای عالی قضایی,,11,1112
مدیر اطلاعات و عملیات انتظامی,,11,1112
مدیرکل دفترهییت مدیره ومدیرعامل,,11,1120
مسئول امورسیاسی وانتظامی,,11,1112
معاون اداره کل دبیرخانه و اسناد دفتر معاون اول رییس جمهور,,11,1112
معاون اداره منابع طبیعی وابخیزداری شهرستان اندیمشک,,11,1112
رئیس اداره راه وشهرسازی لنده,,11,1112
عضو هیات مدیره,,11,1120
معاون امورمجلس حقوقی و استانها,,11,1112
معاون اداره حفاظت محیط زیست ایوان,,11,1112
قایم مقام مدیر عامل در امور مالی و اقتصادی,,11,1120
معاون امورسیاسی واجتماعی,,11,1112
ذیحساب و مدیرکل امور مالی وزارت اموزش وپرورش,,11,1112
معاونت مدیرعامل دراموربازرگانی,,11,1120
معاون مدیر امور اتباع و مهاجرین خارجی,,11,1112
رئیس اداره فرهنگ و ارشاد اسلامی شهرستان مه ولات,,11,1112
همتراز معاون مدیرعامل,,11,1120
عضو شورای روستا,,11,1111
معاونت مدیرعامل,,11,1120
رئیس اداره بررسی و تدوین لوایح,,11,1112
قایم مقام بازرگانی مدیر عامل,,11,1120
رئیس گروه هماهنگی امور استانها و مجلس,,11,1112
مدیر جهادکشاورزی شهرستان استهبان,,11,1112
مشاوروزیر همطرازمعاون وزیر حوزه وزیر,,11,1112
معاون اداره امور اقتصاد و دارایی استان یا شهرستان,,11,1112
دهیاری,,11,1112
شورای روستا,,11,1111
قائم مقام مدیر عامل در امور مالی و اقتصادی,,11,1120
معاون سیاسی امنیتی واجتماعی,,11,1112
رئیس اداره تعاون کار و رفاه اجتماعی بناب,,11,1112
مسئول نمایندگی ورزش و جوانان بخش رحنان,,11,1112
معاون امور دولت و رئیس مدیریت بحران,,11,1112
معاون اداره منابع طبیعی گنبد,,11,1112
مدیر کل دفتر امور خانواده و بانوان,,11,1112
معاون توسعه انسانی و مدیریت منابع انسانی وزیر ارتباطات و فناوری اطلاعات,,11,1112
مدیر کل دفتر بازرسی ارزیابی عملکرد و پاسخگویی به شکایات,,11,1112
عضو هییت مدیره شرکت کاوه خودرو,,11,1120
عضو هییت مدیره مرکز تحقیقات,,11,1120
رئیس هیئت مدیره,,11,1120
معاون هماهنگی امور اقتصادی با نام,,11,1112
معاون برنامه ریزی و هماهنگی امور عمرانی فرماندار دالاهو,,11,1112
معاون مدیرکل دفتر امورسیاسی وانتخابات,,11,1112
عضو شورای عالی استان,,11,1111
مدیرعامل شرکت پست,,11,1120
مدیر عامل و عضو هیات مدیره شرکتهای درجه یک,,11,1120
رئیس اتاق تعاون,,11,1114
مدیر کل هماهنگی حوزه دفتر دستیار ویژه رییس جمهور,,11,1112
قائم مقام معاون رئیس جمهور,,11,1112
بخشدار مرکزی خنداب,,11,1112
رییس اداره دولتی استان و شهرستان,,11,1112
دهدار رستاق بانام,,11,1113
سرپرست معاون مدیرعامل رتبه یک,,11,1120
مدیر کل حوزه استاندار,,11,1112
معاون اموراقتصادی,,11,1112
معاون امور امنیتی انتظامی مرز و مبارزه با قاچاق,,11,1112
رئیس اداره گمرک استان یا شهرستان,,11,1112
رئیس اداره لنگرود,,11,1112
رئیس جمهور,,11,1111
فرماندار زیرکوه,,11,1112
رییس اداره امور اصناف وتشکلها,,11,1112
عضو شورای عالی,,11,1111
مدیرشرکت,,11,1120
مدیرعامل شرکت پشتیبانی اموردام,,11,1120
وزیر جهاد کشاورزی,,11,1111
رییس جمهور,,11,1111
معاون رئیس قوه قضائیه,,11,1112
نماینده وزیر و رئیس هیات نظارت بر چاپ اوراق بهادار,,11,1112
فرماندار بانام صحنه,,11,1112
فرماندار درمیان,,11,1112
معاون مدیر کل دفتر امور شهری و شوراها,,11,1112
معاون امور سیاسی,,11,1112
مسئول نوسازی مسئول کمیسیون,,11,1112
مدیر کل دفتر بازرسی و مدیریت عملکرد,,11,1112
معاون سیاستگذاری و بررسی مالی و اقتصادی طرحها ریا,,11,1112
معاون برنامه ریزی و امور زیربنایی معاونت توسعه روستایی و مناطق مح,,11,1112
مدیریت منطقه مرکزی,,11,1120
مدیر عامل و نایب رئیس هیئت مدیره,,11,1120
معاون شهر سازی،معماری وبرنامه ریزی شهری,,11,1112
مدیر کل برنامه ریزی فرهنگی واجتماعی,,11,1112
مدیر کل هماهنگی امور استانها,,11,1112
بخشدار مرکزی استهبان,,11,1112
معاون سیاسی و اجتماعی,,11,1112
مدیر عامل و عضو هیات مدیره شرکتهای درجه پنج,,11,1120
معاون مدیر کل در امور ترافیک,,11,1112
معاون نظارت بر امور زیر بنایی روستاها,,11,1112
