id,title_norm,label_1,isco_sub_major_group
47599.0,مسئول شیفت ro,8,
47600.0,مسئول شیفت آبرسانی و فاضلاب صنعتی,8,
47603.0,مسئول شیفت آسیاب خاک خط,8,
47604.0,مسئول شیفت آماده سازی تختال,8,
47605.0,مسئول شیفت آماده سازی زغال,8,
47606.0,مسئول شیفت آماده سازی و ذوب ریزی کاردان تولید,8,
47607.0,مسئول شیفت آماده سازی گاید و مونتاژ,8,
47608.0,مسئول شیفت آهک وآهک هیدراته,8,
47609.0,مسئول شیفت اببندی قالب,7,
47610.0,مسئول شیفت اتصالات,8,
47613.0,مسئول شیفت اردسازی وبوجاری و گندم شویی,8,
47614.0,مسئول شیفت ارسال پاتیل,8,
47615.0,مسئول شیفت استخراج نعمت,8,
47616.0,مسئول شیفت اسکین پاس,8,
47617.0,مسئول شیفت الومایت,8,
47619.0,مسئول شیفت الیاژسازی ریخته گری,8,
47624.0,مسئول شیفت انباشت و بارگیری کنسانتره,8,
47625.0,مسئول شیفت انباشت وبرداشت نورد پیوسته,8,
47627.0,مسئول شیفت انرژی,8,
47628.0,مسئول شیفت اوابراسیون,8,
47630.0,مسئول شیفت اکسترودر,8,
47631.0,مسئول شیفت اکسید روی,8,
47632.0,مسئول شیفت ایزوگام,7,
47633.0,مسئول شیفت ایستگاه پمپاژ باطله,8,
47634.0,مسئول شیفت بارگیرخانه خ,8,
47637.0,مسئول شیفت بازپخت هیدروژنی و شستشوی الکترولیتی,8,
47638.0,مسئول شیفت بازیابی,8,
47639.0,مسئول شیفت بازیافت حلالهای صنعتی,8,
47640.0,مسئول شیفت باکس آنیلینگ و بازپخت هیدروژنی,8,
47641.0,مسئول شیفت برق رنگرزی متراژ دوزندگی,7,
47647.0,مسئول شیفت بسته بندی مایعات پاک کننده,8,
47648.0,مسئول شیفت بلوئینگ,8,
47649.0,مسئول شیفت بهره برداری توزیع سیالات,8,
47650.0,مسئول شیفت بهره برداری پساب صنعتی و ro2,8,
47651.0,مسئول شیفت بهره برداری گازهای صنعتی,8,
47652.0,مسئول شیفت بهره بردای ro1,8,
47653.0,مسئول شیفت بهسازذوب,8,
47654.0,مسئول شیفت بورینگ وفرز,7,
47655.0,مسئول شیفت بیدوایر,8,
47656.0,مسئول شیفت تارسازی اکریلیک,8,
47657.0,مسئول شیفت تامین مواد سرد کنورتر,8,
47658.0,مسئول شیفت تاندم میل,8,
47662.0,مسئول شیفت تخلیه سیلو,8,
47663.0,مسئول شیفت تزریقی,8,
47664.0,مسئول شیفت تصفیه آبها و توزیع سیالات فولادسازی ونوردپیوسته,8,
47665.0,مسئول شیفت تعمیرات اضطراری خطوط,7,
47666.0,مسئول شیفت تعمیرات اضطراری عملیات ثانویه,7,
47667.0,مسئول شیفت تعمیرات اضطراری کوره های قوس الکتریکی وواحدهای جن,7,
47668.0,مسئول شیفت تعمیرات روشنایی و کابل,7,
47669.0,مسئول شیفت تعمیرات مدارماسه,7,
47670.0,مسئول شیفت تعمیرات مکانیکی کاغذ,7,
47671.0,مسئول شیفت تعمیرات گرم و اسلاید گیت پاتیل,7,
47672.0,مسئول شیفت تعمیرونگهداری,7,
47673.0,مسئول شیفت تقطیر گلیسرین,8,
47674.0,مسئول شیفت تمپر میل,8,
47675.0,مسئول شیفت تهویه ها,8,
47676.0,مسئول شیفت توربینهادیزل ژنراتور وتعمیرات,7,
47677.0,مسئول شیفت توزیع نیرو,8,
47678.0,مسئول شیفت توزین,8,
47679.0,مسئول شیفت تولید اسفنج فشرده,8,
47680.0,مسئول شیفت تولید انرژی و سیالات,8,
47681.0,مسئول شیفت تولید تیوبینگ,8,
47682.0,مسئول شیفت تولید سایر خطوط,8,
47683.0,مسئول شیفت تولید ضد عفونی کننده,8,
47684.0,مسئول شیفت تولید ماشینکاری چدن,7,
47685.0,مسئول شیفت تولید مایعات خوراکی,8,
47686.0,مسئول شیفت تولید نیستاتین,8,
47687.0,مسئول شیفت تولید همودیالیز,8,
47688.0,مسئول شیفت تولید و تعمیرات گالوانیزه و ورق رنگی,7,
47689.0,مسئول شیفت تولید پنل,8,
47690.0,مسئول شیفت تولید کوپلینگ,8,
47691.0,مسئول شیفت تولید گازرسانی,8,
47692.0,مسئول شیفت تولید گچ,7,
47693.0,مسئول شیفت تولیدآبرسانی فولادسازی دو,8,
47694.0,مسئول شیفت تولیدآبرسانی مرکزی,8,
47695.0,مسئول شیفت تولیدشبکه,8,
47696.0,مسئول شیفت تولیدصابون توالت,8,
47697.0,مسئول شیفت تولیدفیلامنت,8,
47698.0,مسئول شیفت تکمیل اتصالات ریخته گری,7,
47699.0,مسئول شیفت جبرانساز کوره,8,
47702.0,مسئول شیفت حمل قراضه,8,
47703.0,مسئول شیفت حمل وفرآوری سرباره,8,
47704.0,مسئول شیفت حمل ونقل فولادسازی و نورد پیوسته سبا,8,
47705.0,مسئول شیفت خط راپ وی,8,
47706.0,مسئول شیفت خط صابون ارایش,8,
47707.0,مسئول شیفت خط فرمینگ و پرس,8,
47708.0,مسئول شیفت خط لعاب,8,
47709.0,مسئول شیفت خطقالب گیری,8,
47710.0,مسئول شیفت خطوط آنیلینگ و شستشو,8,
47711.0,مسئول شیفت خطوط دیزا,8,
47712.0,مسئول شیفت خنثی سازی,8,
47713.0,مسئول شیفت دانلپ,8,
47714.0,مسئول شیفت دانه پاکنی,8,
47717.0,مسئول شیفت دستگاه تولیدگازدی اکسیدکربن,8,
47718.0,مسئول شیفت دستگاه کارخانه گاز,8,
47719.0,مسئول شیفت دستگاه گازسی او,8,
47720.0,مسئول شیفت دوم با زسازی قطعات,7,
47721.0,مسئول شیفت دوم تا سیسات,7,
47722.0,مسئول شیفت دکانتور و صافی گل,8,
47724.0,مسئول شیفت دیفوزیون,8,
47725.0,مسئول شیفت ذوب و ریخته گری آلومینیوم,7,
47726.0,مسئول شیفت راهبری جرثقیلها و ترانسفرکارها,8,
47727.0,مسئول شیفت راهبری و تعمیرات اضطراری جرثقیلهای سقفی,7,
47728.0,مسئول شیفت ریخته گری مداوم فولادسازی,7,
47729.0,مسئول شیفت ریسندگی الیاف بلند,8,
47730.0,مسئول شیفت ریسندگی پشم,8,
47731.0,مسئول شیفت ساتراسیون,8,
47732.0,مسئول شیفت سد باطله وبازیافت آب,8,
47734.0,مسئول شیفت سرویس پاتیل,8,
47735.0,مسئول شیفت سرویسهای بهداشتی عمومی,9,
47737.0,مسئول شیفت سودسازی,8,
47738.0,مسئول شیفت سولفوناسیون,8,
47739.0,مسئول شیفت سیلندرسازی کمک سرپرست,8,
47740.0,مسئول شیفت شب هلیوگراور,7,
47741.0,مسئول شیفت شبکه و پست ها,7,
47742.0,مسئول شیفت شیشه سه لایی,7,
47743.0,مسئول شیفت شیشه نشکن اتومبیل,7,
47744.0,مسئول شیفت شیشه نشکن ساختمان,7,
47746.0,مسئول شیفت صافی پرس و دکانتور,8,
47747.0,مسئول شیفت صنایع مکانیک وبرق بنبوری,7,
47748.0,مسئول شیفت طاقه کنی طاقه کنی,8,
47749.0,مسئول شیفت عملیات آبگیری کنسانتره,8,
47750.0,مسئول شیفت عملیات الکترووینینگ,8,
47751.0,مسئول شیفت عملیات اکسیژن و نیتروژن,8,
47752.0,مسئول شیفت عملیات تیکنر,8,
47753.0,مسئول شیفت عملیات دستگاه بارگیری,8,
47754.0,مسئول شیفت عملیات و تعمیرات بالابر,7,
47755.0,مسئول شیفت عملیات و تعمیرات پمپخانه,7,
47756.0,مسئول شیفت عملیات کنورتر,8,
47757.0,مسئول شیفت فرز بورینگ دریل,7,
47758.0,مسئول شیفت فیلتر ممبران,8,
47759.0,مسئول شیفت فیلم و چاپ,7,
47760.0,مسئول شیفت قسمتهاوتابگیرها,8,
47761.0,مسئول شیفت قلع ااندود و خطوط برش و انبار,8,
47762.0,مسئول شیفت لاور,8,
47763.0,مسئول شیفت لاین,8,
47764.0,مسئول شیفت لمینت,7,
47765.0,مسئول شیفت مارگارین,8,
47766.0,مسئول شیفت ماسه,8,
47767.0,مسئول شیفت ماهیچه گیری,7,
47768.0,مسئول شیفت مجموعه سازی دستی جنوبی زون,8,
47769.0,مسئول شیفت مجموعه سازی دستی شمالی,8,
47770.0,مسئول شیفت محصولات نیمه ساخته,8,
47771.0,مسئول شیفت محوطه استوک یارد,9,
47772.0,مسئول شیفت محوطه سنگ آهن وگندله,9,
47773.0,مسئول شیفت مغزگیری و ذخیره سازی,8,
47774.0,مسئول شیفت مکانیزمهای خاص,7,
47775.0,مسئول شیفت مکانیزمهای عمومی,7,
47776.0,مسئول شیفت مکانیک سالن های تولید bopet,7,
47777.0,مسئول شیفت مکانیک سالن های تولید bopp cpp,7,
47778.0,مسئول شیفت مکانیک کوره و تاسیسات,7,
47779.0,مسئول شیفت مگاه مدول احیاء مستقیم,8,
47780.0,مسئول شیفت میکسر,8,
47781.0,مسئول شیفت نجاری درجه 2,7,
47782.0,مسئول شیفت نوارسازی,8,
47783.0,مسئول شیفت نوارکلینکر,8,
47784.0,مسئول شیفت نوسازی,7,
47785.0,مسئول شیفت واحد اکسیژن فولادسازی ونوردپیوسته,8,
47786.0,مسئول شیفت واحد اکسیژن و هیدروژن,8,
47787.0,مسئول شیفت ومیکسچروموادرسانی,8,
47788.0,مسئول شیفت پارابولیک,8,
47789.0,مسئول شیفت پرس و عدلبندی,8,
47790.0,مسئول شیفت پرسکاری رباتیک,8,
47791.0,مسئول شیفت پروفایلینگ,8,
47792.0,مسئول شیفت پست برق 400kv,7,
47793.0,مسئول شیفت پست برق kv400,7,
47794.0,مسئول شیفت پمپ خانه مرکزی,8,
47795.0,مسئول شیفت پودرسازی,8,
47796.0,مسئول شیفت پولماکس,8,
47797.0,مسئول شیفت پیت زدائی,8,
47798.0,مسئول شیفت چیلرخانه و سایر سیستمهای تهویه,7,
47799.0,مسئول شیفت کارگاه نئوپان,7,
47800.0,مسئول شیفت کاموانیزه,8,
47801.0,مسئول شیفت کرمگن,8,
47802.0,مسئول شیفت کلندر,8,
47803.0,مسئول شیفت کلندروسرپرست شیفت تولید,8,
47804.0,مسئول شیفت کله زنی,8,
47805.0,مسئول شیفت کلون,8,
47810.0,مسئول شیفت گالوانیزه,8,
47811.0,مسئول شیفت گروه توزینی,8,
47812.0,مسئول شیفتadاستار,8,
47813.0,مسئول شیفتتایرسازی,8,
47815.0,مسئول صابون خشک کنی,8,
47817.0,مسئول صافکاری,7,
47818.0,مسئول صافکاری ونفاشی خودرو,7,
47819.0,مسئول صالح اباد,9,
47820.0,مسئول صحافی,7,
47848.0,مسئول صفحه تراش,7,
47850.0,مسئول صندلی سازی چوبی,7,
47860.0,مسئول ضربه ای,8,
47866.0,مسئول طبقات,9,
47870.0,مسئول طراح وهارنیش و پانچ بافندگی,7,
47876.0,مسئول طراحی قا لب,7,
47877.0,مسئول طراحی قلاب و پا کت,7,
47878.0,مسئول طراحی قلاب و پالت,7,
47884.0,مسئول طراحی و پانچ,7,
47887.0,مسئول طراحی وشانه سازی,7,
47888.0,مسئول طراحی وغلطک سازی ر,7,
47904.0,مسئول طلق گذاری و پودر پاک کنی,8,
47905.0,مسئول طناب گیر,9,
47906.0,مسئول عایق,7,
47907.0,مسئول عایق زیر بدنه,7,
47908.0,مسئول عایق و پلیت بندی,7,
47909.0,مسئول عدل بندی,8,
47910.0,مسئول علائم خط,8,
47911.0,مسئول عملیات آب و پساب,8,
47913.0,مسئول عملیات اجرائی پلی اتیلن,7,
47914.0,مسئول عملیات اجرایی بتنی,7,
47915.0,مسئول عملیات استریپ و استافینگ,8,
47916.0,مسئول عملیات اسفالت ترمیم وموجگیری,7,
47918.0,مسئول عملیات الکتروفیلتر,8,
47919.0,مسئول عملیات اولیه آهنگری,7,
47920.0,مسئول عملیات اکسیژن و استیلن,8,
47921.0,مسئول عملیات ایستگاههای آب بازیافتی,8,
47923.0,مسئول عملیات تحویل وبارگیری شکر,8,
47924.0,مسئول عملیات ترمینال cfs,8,
47925.0,مسئول عملیات ترمینال غیراستاندارد,8,
47927.0,مسئول عملیات جوشکاری برزینگ,7,
47928.0,مسئول عملیات حرارتی پیستون,8,
47929.0,مسئول عملیات خطاسیاب,8,
47930.0,مسئول عملیات ذوب ریخته گری وتنش زدایی,7,
47931.0,مسئول عملیات رمپ ایستگاه کوچک,8,
47932.0,مسئول عملیات ساخت وماشینکاری روتور,7,
47933.0,مسئول عملیات سد باطله,8,
47934.0,مسئول عملیات فیلتراسیون باطله,8,
47936.0,مسئول عملیات ما شینکاری,7,
47937.0,مسئول عملیات مواد شیمیایی و شیر آهک و شارژ گلوله,8,
47938.0,مسئول عملیات نهایی اولیه سبک,8,
47939.0,مسئول عملیات نوسازی تاندیش,7,
47940.0,مسئول عملیات نوسازی پاتیل,7,
47941.0,مسئول عملیات و تعمیرات فرآوری,7,
47942.0,مسئول عملیات و فوریت های برق,7,
47944.0,مسئول عملیات کالای فله,8,
47955.0,مسئول غلتک سازی تکمیل,7,
47956.0,مسئول غلطک سازی وشابلون سازی وطراحی ج,7,
47960.0,مسئول فایبرگلاس,7,
47962.0,مسئول فتیله,8,
47963.0,مسئول فرآوری,8,
47964.0,مسئول فرآوری پسماند,8,
47965.0,مسئول فرآیند بدنه دو,8,
47966.0,مسئول فرآیند خام چغندری,8,
47967.0,مسئول فرآیند مونتاژ دو,8,
47973.0,مسئول فراوری اپتیکی بلور,8,
47974.0,مسئول فراوری مواد,8,
47978.0,مسئول فرز کاری واسپارک,7,
47979.0,مسئول فرزکاری,7,
47980.0,مسئول فرسنگین,8,
47981.0,مسئول فرم دهی,7,
47982.0,مسئول فرم زنی,7,
47983.0,مسئول فرمانتر,8,
48000.0,مسئول فرچه,9,
48001.0,مسئول فضاهای عمومی تحقیقات و آزمایشگاه,9,
48002.0,مسئول فضای سبز و تنظیفات مجتمع فرهنگی و تفریحی آ,9,
48004.0,مسئول فلزکاری ونصب ترانس وسرگروه مخزن سازی دررا,7,
48005.0,مسئول فلوتاسیون,8,
48006.0,مسئول فن آوری وساخت تجهیزات الکترو نیک وابزار دقیق,7,
48008.0,مسئول فنروجوشکاری تانک,7,
48009.0,مسئول فنرکاری,7,
48013.0,مسئول فنی آژیر خطر,7,
48014.0,مسئول فنی آیل سرباره,8,
48016.0,مسئول فنی بلدوزرها,8,
48027.0,مسئول فنی دستگاه عروسک سازی,8,
48028.0,مسئول فنی دوزه سازی,7,
48030.0,مسئول فنی ریسندگی ورنگرزی,7,
48031.0,مسئول فنی سالن آب,8,
48032.0,مسئول فنی سالن ریسندگی,7,
48033.0,مسئول فنی سالن مایعات دو,8,
48034.0,مسئول فنی سرویس حلاجی سرپرست,7,
48035.0,مسئول فنی سرویس خط اپن اند,7,
48036.0,مسئول فنی سرویس کار,7,
48049.0,مسئول فنی ماشین های جوجه کشی,8,
48054.0,مسئول فنی نت مکانیک تولید الکترود,7,
48055.0,مسئول فنی نت مکانیک زیرپودری و سیلوها,7,
48056.0,مسئول فنی نت مکانیک مسوار,7,
48058.0,مسئول فنی نورد و ماسوره پیچی,7,
48062.0,مسئول فنی و بهداشتی عمل آوری پوست,7,
48081.0,مسئول فنی و نوسازی کولر,7,
48086.0,مسئول فنی وتعمیرات ریخته گری فاندری,7,
48087.0,مسئول فنی وتولید کارتن سازی,7,
48088.0,مسئول فنی وهماهنگ کننده اکسترودر,8,
48089.0,مسئول فنی وهماهنگ کننده چتائی بافی,7,
48092.0,مسئول فنی کارگاه ذوب دو,7,
48093.0,مسئول فنی کارگاه ضایعات فلزی,7,
48095.0,مسئول فنی کشش,7,
48096.0,مسئول فنی کوره,7,
48097.0,مسئول فنی کوره اتوماتیک,7,
48099.0,مسئول فوم درب,7,
48100.0,مسئول فوم کابین,8,
48102.0,مسئول فیدر بطری,8,
48106.0,مسئول فیلترپرس و اسیاب,8,
48108.0,مسئول فیلینگ جامدات,8,
48109.0,مسئول فیلینگ پنم تزریقی,8,
48111.0,مسئول قالب های پلیمری,7,
48112.0,مسئول قالبخانه,7,
48120.0,مسئول قرص سازی و پرکنی کپسول و ساشه,8,
48123.0,مسئول قسمت اسکلت سازی قسمت فلزکاری,7,
48126.0,مسئول قسمت جیکس,8,
48128.0,مسئول قسمت دیگ شوفاژ,7,
48129.0,مسئول قسمت ساخت آمپول,8,
48130.0,مسئول قسمت ضایعت فیلم,9,
48132.0,مسئول قسمت پرداخت تخته چندلا,7,
48133.0,مسئول قسمت پودر اتوماتیک,8,
48135.0,مسئول قطعات front body,8,
48136.0,مسئول قطعات برق و ابزار دقیق,7,
48137.0,مسئول قطعات تعمیرگاه,7,
48138.0,مسئول قطعات ریخته گری و ماشینکاری,7,
48139.0,مسئول قطعات شاسی وساید,8,
48140.0,مسئول قطعات پرس وپا نل گیج,8,
48141.0,مسئول قطعات چوبی کمپ,7,
48142.0,مسئول قطعات کفی و ساید,8,
48145.0,مسئول قطعه زنی,8,
48146.0,مسئول قطعه سازی درامورتولید,8,
48148.0,مسئول قندسازی,8,
48149.0,مسئول قوای محر که و تر میم مو نتا ژ زانتیا,7,
48150.0,مسئول قوای محرکه,7,
48151.0,مسئول قوای محرکه دوگانه سوز,7,
48152.0,مسئول قوای محرکه و تریم مونتاژ x100 یک,7,
48153.0,مسئول قوای محرکه و تریم مونتاژ ریو,7,
48154.0,مسئول قوای محرکه و تریم مونتاژ زانتیا,7,
48155.0,مسئول قیرزنی,7,
48156.0,مسئول قیف آسیای خاک رس,8,
48157.0,مسئول قیچی,7,
48158.0,مسئول قیچی ورق,7,
48159.0,مسئول لاستیک کوبی خرک,8,
48160.0,مسئول لامینه و لاکزنی,7,
48162.0,مسئول لاین,8,
48163.0,مسئول لایه بری و تکمیل بسته بندی,8,
